,source,title,content,description,url,published_at,tags
0,France 24,رغم الشكوك المتعلقة بصحته... بايدن يؤكد عزمه البقاء في السباق الرئاسي,,"
                                                في ظل تصاعد الجدل حول حالته الصحية، أكد الرئيس الأمريكي جو بايدن الخميس عزمه على الترشح لولاية ثانية، موضحا أن فحوصه الصحية تظهر أنه في حالة جيدة. كما شدد على استعداده لمواجهة الرئيسين الروسي فلاديمير بوتين والصيني شي جينبينغ، وأشار إلى تحذيرات حلفاء الولايات المتحدة من عودة دونالد ترامب إلى الرئاسة. تزامن ذلك مع تصاعد الضغوط وشكوك بعض المانحين بشأن قدرته على الفوز بالانتخابات المقبلة.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240712-%D8%A8%D8%A7%D9%8A%D8%AF%D9%86-%D9%8A%D9%88%D8%A7%D8%AC%D9%87-%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1%D8%A7-%D8%B5%D8%B9%D8%A8%D8%A7-%D8%A8%D8%A3%D9%88%D9%84-%D9%85%D8%A4%D8%AA%D9%85%D8%B1-%D8%B5%D8%AD%D8%A7%D9%81%D9%8A-%D9%84%D9%87-%D9%85%D9%86%D8%B0-%D9%85%D9%86%D8%A7%D8%B8%D8%B1%D8%AA%D9%87-%D9%85%D8%B9-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8,12/07/2024 - 03:13,
1,France 24,بعد الانتخابات التشريعية.. هل باتت فرنسا على أبواب أزمة سياسية عميقة؟,,"
                                                لا تزال فرنسا منشغلة بمفاوضات ما بعد الانتخابات التشريعية بين ثلاث كتل لا يملك أي منها الغالبية المطلقة، وفي حين يريد الرئيس ايمانويل ماكرون أن يمنح الاحزاب ""وقتا""، يستعجل اليسار الذي تصدر نتائج الانتخابات الإمساك بزمام الأمور.فيما هددت مارين لوبان بعدم الإعتراف بأي حكومة فيها وزراء من حزب فرنسا الأبية فهل باتت فرنسا على أبواب أزمة سياسية عميقة؟  للحديث عن هذا الموضوع تستضيف كريمة زيادة في ""ضيف اليوم"" الباحث والكاتب السياسي فادي الأحمر.                     ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240712-%D9%87%D9%84-%D8%A8%D8%A7%D8%AA%D8%AA-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%B9%D9%84%D9%89-%D8%A3%D8%A8%D9%88%D8%A7%D8%A8-%D8%A3%D8%B2%D9%85%D8%A9-%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%B9%D9%85%D9%8A%D9%82%D8%A9,12/07/2024 - 14:48,
2,France 24,الانتخابات التشريعية الفرنسية: ما مخاطر الانقسامات السياسية على الاقتصاد؟,,"
                                                في الأسبوع الاقتصادي نناقش العناوين التالية: الانتخابات التشريعية الفرنسية: ما مخاطر الانقسامات السياسية على الاقتصاد؟ وكيف يؤثر حصول اليسار ""على المركز الأول"" على الاستثمار الأجنبي؟ حزب العمال البريطاني يحصل على غالبية المقاعد في البرلمان.. ما هي احتمالات التقارب مع الاتحاد الأوروبي؟  ضيوف الحلقة:الصحفية المختصة بالاقتصاد دالين حسن، الأستاذ والباحث المتخصص في أسواق المال دانيال ملحم، و مدير شركة MESIC للذكاء الاقتصادي والاستراتيجي منصور الشدادي، و مديرة شركة ""crystol energy uk"" كارول نخلة.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%A7%D9%84%D8%A3%D8%B3%D8%A8%D9%88%D8%B9-%D8%A7%D9%84%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D9%8A/20240712-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B4%D8%B1%D9%8A%D8%B9%D9%8A%D8%A9-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D8%A9-%D9%85%D8%A7-%D9%85%D8%AE%D8%A7%D8%B7%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D9%82%D8%B3%D8%A7%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF,12/07/2024 - 16:33,"

                                    الشرق الأوسط
                            "
3,France 24,بايدن يواجه تهديدات بتعليق تبرعات بـ90 مليون دولار لحملته وترامب يسعى لإلغاء إدانته الجنائية,"
نقلا عن مصادر لم تكشف عنها، ذكرت صحيفة نيويورك تايمز الجمعة أن مجموعة من المانحين الديمقراطيين المؤثرين أبلغوا أكبر لجنة عمل سياسي داعمة للرئيس الأمريكي جو بايدن وهي ""فيوتشر فوروارد""، أن ما يقرب 90 مليون دولار من التبرعات ستبقى معلقة في حال أصرّ الرئيس على الترشح للانتخابات الرئاسية المقبلة.
يأتي هذا، بينما طلب منافسه دونالد ترامب عبر محاميه إلغاء إدانته الجنائية في نيويورك بتهمة تزوير سجلات للتستر على دفع أموال لممثلة أفلام إباحية. وأشار المحامون في طلبهم إلى قرار المحكمة العليا أن الرئيس السابق يتمتع بحصانة واسعة من الملاحقة القضائية.
هذا، وفي قرار غير مسبوق، كانت قد قضت أعلى المحاكم الأمريكية ذات الأغلبية المحافظة، في الأول من تموز/يوليو، بأنّ ترامب يحظى بنوع من الحصانة الجنائية باعتباره رئيسا سابقا.
وشكل القرار انتصارا لترامب الذي يواجه أربع قضايا جنائية، قبل أشهر قليلة من الانتخابات الرئاسية الأمريكية التي ينافس فيها الرئيس الديمقراطي جو بايدن.
وكشف محامو ترامب في وثيقة قُدّمت الخميس إلى القاضي المشرف على محاكمته في نيويورك، خوان ميرشان، أنه ""يجب إلغاء أحكام هيئة المحلفين وإسقاط لائحة الاتهام"".
وقد تمت إدانة المرشح الجمهوري في 30 أيار/مايو بـ 34 تهمة تتعلق بتزوير سجلات تجارية للتستر على دفع مبلغ 130 ألف دولار لشراء صمت ممثلة الأفلام الإباحية ستورمي دانييلز في المرحلة الأخيرة من الحملة الانتخابية في العام 2016.
فرانس24/ رويترز/ أ ف ب","
                                        قالت صحيفة نيويورك تايمز الجمعة إن مجموعة من المانحين الديمقراطيين البارزين سيقومون بتعليق تبرعاتهم البالغة 90 مليون دولار إن لم ينسحب الرئيس جو بايدن من الانتخابات المقبلة. يأتي هذا، في الوقت الذي يسعى فيه منافسه الجمهوري دونالد ترامب لإلغاء إدانته الجنائية بنيويورك.                ",https://www.france24.com/ar/%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7/20240712-%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%B1%D8%A6%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A8%D8%A7%D9%8A%D8%AF%D9%86-%D8%AA%D9%87%D8%AF%D9%8A%D8%AF%D8%A7%D8%AA-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%AA%D8%A8%D8%B1%D8%B9%D8%A7%D8%AA-90-%D9%85%D9%84%D9%8A%D9%88%D9%86-%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D8%AD%D9%85%D9%84%D8%A9-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D8%A5%D8%AF%D8%A7%D9%86%D8%A9-%D8%AC%D9%86%D8%A7%D8%A6%D9%8A%D8%A9,12/07/2024 - 22:00,"

                                    أمريكا
                            "
4,France 24,طواف فرنسا: الإريتري غيرماي يفوز بمرحلته الثالثة في نسخة هذا العام,,"
                                                يحتفل بنيام جيرماي، من فريق وانتي، بفوزه في المرحلة الثانية عشرة من سباق فرنسا للدراجات، وهو إنجازه الثالث في هذه النسخة.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240712-%D8%B7%D9%88%D8%A7%D9%81-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%A7%D9%84%D8%A5%D8%B1%D9%8A%D8%AA%D8%B1%D9%8A-%D8%BA%D9%8A%D8%B1%D9%85%D8%A7%D9%8A-%D9%8A%D9%81%D9%88%D8%B2-%D8%A8%D9%85%D8%B1%D8%AD%D9%84%D8%AA%D9%87-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB%D8%A9-%D9%81%D9%8A-%D9%86%D8%B3%D8%AE%D8%A9-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D8%B9%D8%A7%D9%85,12/07/2024 - 10:59,
5,France 24,المغرب يقتني قمري تجسس من شركة إسرائيلية: لأي استخدامات؟,,"
                                                في النبض المغاربي، نتوقف عند صفقة بين المغرب وإسرائيل بقيمة مليار دولار تحصل بموجبها المملكة على قمري تجسس من شركة إسرائيلية. فما خلفيات هذه الصفقة وما أبعادها السياسية والعسكرية؟                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240712-%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8-%D9%8A%D9%82%D8%AA%D9%86%D9%8A-%D9%82%D9%85%D8%B1%D9%8A-%D8%AA%D8%AC%D8%B3%D8%B3-%D9%85%D9%86-%D8%B4%D8%B1%D9%83%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D9%84%D8%A3%D9%8A-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85,12/07/2024 - 22:05,
6,France 24,"هذا الصيف.. ""تحذير"" من حرائق عديدة في دول غربية وأزمة الجفاف ""تهدد"" تونس!",,"
                                                من تركيا إلى الولايات المتحدة الأمريكية مرورا باليونان وألبانيا والمكسيك، كوكب الأرض يشتعل بالمعنى الحرفي للكلمة. #حرائق كثيرة اندلعت خلال الأيام الأخيرة في عدة دول، وخبراء الطقس يحذرون من ارتفاع نسبتها في دول شمال المتوسط والقارة الأمريكية خلال فصل #الصيف. وفي #تونس، يعاني سكان المناطق الريفية من نقص في مياه الشرب بسبب الجفاف المستمر منذ سبع سنوات.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%B9%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%83%D9%88%D9%83%D8%A8/20240712-%D8%AE%D8%A8%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%B7%D9%82%D8%B3-%D9%8A%D8%AD%D8%B0%D8%B1%D9%88%D9%86-%D9%85%D9%86-%D8%AD%D8%B1%D8%A7%D8%A6%D9%82-%D8%B9%D8%AF%D9%8A%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AF%D9%88%D9%84-%D8%BA%D8%B1%D8%A8%D9%8A%D8%A9-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D8%B5%D9%8A%D9%81-%D9%88-%D8%A7%D9%84%D8%AC%D9%81%D8%A7%D9%81-%D9%8A%D9%85%D9%86%D8%B9-%D8%AA%D9%88%D9%86%D8%B3%D9%8A%D9%8A%D9%86-%D9%85%D9%86-%D9%85%D9%8A%D8%A7%D9%87-%D8%A7%D9%84%D8%B4%D8%B1%D8%A8,12/07/2024 - 12:44,"

                                    الشرق الأوسط
                            "
7,France 24,"في بنما، جبل النفايات ""سيرو باتاكون"" كارثة بيئية تنتظر الحل؟",,"
                                                سيرو باتاكون هو مكب نفايات ضخم في الهواء الطلق يقع على حافة مدينة بنما. كثيرا ما تندلع الحرائق في هذه المنطقة وتغرق المدينة في سحابة من التلوث ما يسبب كارثة بيئية، أمر يعكس مشكلة في إدارة النفايات في البلاد.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%B1%D9%8A%D8%A8%D9%88%D8%B1%D8%AA%D8%A7%D8%AC/20240712-%D9%81%D9%8A-%D8%A8%D9%86%D9%85%D8%A7-%D8%AC%D8%A8%D9%84-%D8%A7%D9%84%D9%86%D9%81%D8%A7%D9%8A%D8%A7%D8%AA-%D8%B3%D9%8A%D8%B1%D9%88-%D8%A8%D8%A7%D8%AA%D8%A7%D9%83%D9%88%D9%86-%D9%83%D8%A7%D8%B1%D8%AB%D8%A9-%D8%A8%D9%8A%D8%A6%D9%8A%D8%A9-%D8%AA%D9%86%D8%AA%D8%B8%D8%B1-%D8%A7%D9%84%D8%AD%D9%84,12/07/2024 - 13:38,"

                                    أوروبا
                            "
8,France 24,هل يؤثر تعمق الخلاف بين نتانياهو وغالانت في مصير الحرب؟,,"
                                                وصلت الخلافات بين وزير الدفاع الإسرائيلي غالانت ورئيس الوزراء نتانياهو إلى ردود فعل عميقة على مستوى التوقعات التي تذهب إلى حد إقالة غالانت بعد مطالبته بالتحقيق مع نتانياهو، وباتت القضية تشغل الرأي العام الإسرائيلي ومعه صحافة البلاد. فهل تؤثر هذه الخلافات على مصير الحرب في غزة ؟                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240712-%D8%AA%D8%B9%D9%85%D9%82-%D8%A7%D9%84%D8%AE%D9%84%D8%A7%D9%81%D8%A7%D8%AA-%D8%A8%D9%86-%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%84%D9%8A-%D9%88%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D9%86%D8%AA%D8%A7%D9%86%D9%8A%D8%A7%D9%87%D9%88,12/07/2024 - 10:17,
9,France 24,تعيين المؤرخ السينمائي تيبو بروتان مديرا عاما لمنظمة مراسلون بلا حدود,"
أعلنت منظمة مراسلون بلا حدود تعيين المؤرخ السينمائي تيبو بروتان مديرا عاما لها، خلفا للصحافي كريستوف دولوار الذي توفي في شهر حزيران/يونيو الماضي.
وقال رئيس مراسلون بلا حدود، الصحافي بيار هاسكي، في بيان نشر الأربعاء على موقع المنظمة الإلكتروني: ""نحن مقتنعون بأن تيبو بروتان هو الشخص الأنسب لقيادة مراسلون بلا حدود في هذه المرحلة الجديدة من تطورها، في ظل مناخ دولي صعب لناحية الحق في الحصول على المعلومات"".
وانضم بروتان، البالغ من العمر 37 عاما، إلى مراسلون بلا حدود في العام 2014، وشغل منذ آذار/مارس منصب المدير العام بالنيابة، إلى جانب مديرة الموارد والتطوير إيلودي تروشون.
وقال بروتان: ""مع الفريق بأكمله، أنا مصمم على متابعة الاستراتيجية التي رسمها كريستوف من أجلصحافة حرة ومستقلة وتعددية في مختلف أنحاء العالم"".
وتأسست مراسلون بلا حدود عام 1985 فيفرنسا على يد أربعة صحافيين، وباتت على مر عقود رأس حربة في حرية الصحافة والحق في الحصول على المعلومات في العالم.
وللمنظمة وجود في كل القارات، من خلال مكاتب منتشرة في نحو عشر مدن ومراسلين يعملون في حوالي 130 دولة.
وتتولى المنظمة رصد العقبات التي تعترض حرية المعلومات وتندد بها، وتقدم مساعدة للصحافيين المسجونين أو المهددين، مثل المساعدة القانونية، وإعارة سترات واقية من الرصاص، والضغط على الدول والمؤسسات.
ومنذ العام 2002، تنشر مراسلون بلا حدود تقريرا سنويا عن الانتهاكات المرتكبة بحق الصحافيين في 180 دولة. هذا ""التصنيف العالمي لحرية الصحافة"" يعد مرجعا لعدد كبير من وسائل الإعلام والمؤسسات الدولية.","
                                        قالت منظمة مراسلون بلا حدود، إنه تم تعيين تيبو بروتان مديرا عاما خلفا لكريستوف دولوار الذي توفي في حزيران/ يونيو الماضي. وأكد رئيس المنظمة بيار هاسكي، أن بروتان هو الخيار الأمثل لقيادة المنظمة في ظل التحديات الدولية المتعلقة بحق الوصول إلى المعلومات. وانضم بروتان إلى مراسلون بلا حدود عام 2014، وتولى مؤخرا منصب المدير العام بالنيابة.                ",https://www.france24.com/ar/%D9%81%D8%B1%D9%86%D8%B3%D8%A7/20240712-%D8%AA%D8%B9%D9%8A%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D8%A4%D8%B1%D8%AE-%D8%A7%D9%84%D8%B3%D9%8A%D9%86%D9%85%D8%A7%D8%A6%D9%8A-%D8%AA%D9%8A%D8%A8%D9%88-%D8%A8%D8%B1%D9%88%D8%AA%D8%A7%D9%86-%D9%85%D8%AF%D9%8A%D8%B1%D8%A7-%D8%B9%D8%A7%D9%85%D8%A7-%D9%84%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D9%85%D8%B1%D8%A7%D8%B3%D9%84%D9%88%D9%86-%D8%A8%D9%84%D8%A7-%D8%AD%D8%AF%D9%88%D8%AF,12/07/2024 - 04:05,"

                                    فرنسا
                            "
