,source,title,content,description,url,published_at,tags
0,France 24,مواجهة متصاعدة ومفتوحة بين إسرائيل وحزب الله.. ما مصير مفاوضات وقف إطلاق النار؟,,"
                                                تجدّدت الغارات الإسرائيلية الجمعة على ضاحية بيروت الجنوبية عقب إنذارات وجهها الجيش الإسرائيلي للسكان بإخلاء خمسة أبنية، يقع أحدها في شارع مكتظ، في خضم المواجهة المفتوحة بين حزب الله والدولة العبرية منذ شهرين.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241122-%D9%85%D8%A7-%D9%85%D8%B5%D9%8A%D8%B1-%D9%85%D9%81%D8%A7%D9%88%D8%B6%D8%A7%D8%AA-%D9%88%D9%82%D9%81-%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D8%A7%D9%84%D9%86%D8%A7%D8%B1-%D8%A8%D9%8A%D9%86-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D9%88%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87,22/11/2024 - 14:23,"
                                    الأخبار المغاربية
                            "
1,France 24,هل تنهي مذكرة توقيف الجنائية الدولية مسيرة نتنياهو السياسية المثيرة للجدل؟,,"
                                                ندد الرئيس الأمريكي جو بايدن الخميس بمذكرات التوقيف ""المشينة"" التي أصدرتها المحكمة الجنائية الدولية بحق كل من رئيس الوزراء الإسرائيلي بنيامين نتانياهو ووزير دفاعه السابق يوآف غالانت.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241122-%D9%86%D8%AA%D9%86%D9%8A%D8%A7%D9%87%D9%88-%D9%85%D8%B3%D9%8A%D8%B1%D8%A9-%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%85%D8%AB%D9%8A%D8%B1%D8%A9-%D9%84%D9%84%D8%AC%D8%AF%D9%84,22/11/2024 - 10:27,"
                                    الأخبار المغاربية
                            "
2,France 24,"الولايات المتحدة.. ""إيلون ماسك يستوفي كل الشروط لقيادة العالم إلى جانب ترامب""",,"
                                                المجلات العربية ركزت اهتمامها بإصدار المحكمة الجنائية الدولية مذكرة توقيف بحق رئيس الوزراء الإسرائيلي بنيامين نتانياهو ووزير دفاعه السابق يوآف غالانت. أما المجلات الأمريكية فاهتمت بأجندة ترامب المرتقبة بعد توليه منصبه في يناير/كانون الثاني المقبل. تعيين ترامب للملياردير الأمريكي إيلون ماسك كوزير للكفاءة الحكومية يسيل الكثير من الحبر. وننهي جولتنا لهذا الأسبوع بحدث يشغل الرأي الفرنسي وهو المأزق الذي تقع فيه  زعمية حزب التجمع  الوطنيمارين  لوبان ومواجهتها لأحكام قد تصل إلى السجن.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A%D8%A7%D8%AA/20241122-%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D8%A5%D9%8A%D9%84%D9%88%D9%86-%D9%85%D8%A7%D8%B3%D9%83-%D9%8A%D8%B3%D8%AA%D9%88%D9%81%D9%8A-%D9%83%D9%84-%D8%A7%D9%84%D8%B4%D8%B1%D9%88%D8%B7-%D9%84%D9%82%D9%8A%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85-%D8%A5%D9%84%D9%89-%D8%AC%D8%A7%D9%86%D8%A8-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8,22/11/2024 - 10:34,"

                                    أمريكا
                            "
3,France 24,الحزب الحاكم في السنغال يحقق فوزا كاسحا في الانتخابات البرلمانية,,"
                                                أعلن المتحدث باسم الحكومة السنغالية تحقيق الحزب الحاكم ""انتصارا كبيرا"" في الانتخابات التشريعية الأحد، ما من شأنه إتاحة تنفيذ أجندة ""القطيعة"" والعدالة الاجتماعية التي أوصلت قادة البلاد الجدد إلى السلطة قبل ثمانية أشهر.                     ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241122-%D8%A7%D9%84%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D8%AD%D8%A7%D9%83%D9%85-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D9%86%D8%BA%D8%A7%D9%84-%D9%8A%D8%AD%D9%82%D9%82-%D9%81%D9%88%D8%B2%D8%A7-%D9%83%D8%A7-%D8%B3%D8%AD%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%A8%D8%B1%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9,22/11/2024 - 14:17,"
                                    الأخبار المغاربية
                            "
4,France 24,"انقسامات حول تمويل العمل المناخي قبل إسدال الستار على مؤتمر ""كوب 29""","
اقترحت الرئاسة الأذربيجانية لمؤتمر الأمم المتحدة لتغير المناخ في باكو الجمعة أن تلتزم الدول المتقدمة بتخصيص 250 مليار دولار سنويا للدول الفقيرة لمكافحة تداعيات المناخ، قبل ساعات قليلة من اختتام المؤتمر. ويزيد هذا الرقم بمرتين ونصف المرة عن الالتزام الحالي البالغ 100 مليار دولار ويغطي الفترة 2020-2025.
وبعد مشاورات مكثفة بمشاركة البرازيل والاتحاد الأوروبي والصين، كشف الأذربيجانيون عن نص أرادوا له أن يكون نهائيا. ولكن هذا الرقم هو أقل من نصف ما يطالب به تحالف الدول النامية.
وتحدد مسودة الاتفاق بشكل منفصل هدفا طموحا يتمثل في جمع ما مجموعه 1,3 تريليون دولار سنويا بحلول عام 2035 تُخصص للدول النامية، على أن يشمل هذا المجموع حصة البلدان المتقدمة ومصادر التمويل الأخرى مثل الصناديق الخاصة أو الضرائب الجديدة
وكما كان متوقعاً تم عصر الجمعة تمديد فترة اجتماعات ومداولات القمة في ظل استمرار المفاوضات الصعبة.
وقال دبلوماسي فرنسي ""هناك وسائل للتوصل إلى اتفاق وآمل أن نتمكن من ذلك... سنبذل كل ما هو ممكن خلال الساعات الثماني والأربعين المقبلة لأنه أمر مهم جدا جدا للجميع"".
وينتقد المفاوضون والمنظمات غير الحكومية إدارة المؤتمر. وهم يأخذون على الأذربيجانيين الافتقار إلى الخبرة في قيادة مفاوضات بين ما يقرب من 200 دولة.
قال محمد آدو، ممثل شبكة العمل المناخي ""هذا هو أسوأ مؤتمر للأطراف على ما أذكر"".
والسؤال المركزي، في مقر المؤتمر المنعقد في ""الملعب الأولمبي"" في باكو، هو تحديد حجم الأموال التي ستوافق الدول المتقدمة، باسم مسؤوليتها التاريخية عن تغير المناخ، على تحويلها إلى البلدان النامية، لمساعدتها على مواجهة الآثار المدمرة لتغير المناخ والاستثمار في مصادر طاقة منخفضة الكربون.
فيما تساءل المفاوض البنمي خوان كارلوس مونتيري غوميز ""نحن نطلب 1 % فقط من الناتج المحلي الإجمالي العالمي، فهل هذا كثير جدا لإنقاذ الأرواح؟"".
منذ انطلاق المؤتمر في 11 تشرين الثاني/نوفمبر، خلفت العواصف والأعاصير المدمرة أعدادا كبيرة من القتلى في بلدان عدة من الفيليبين إلى هندوراس وإسبانيا، فيما أعلنت الإكوادور حالة الطوارئ الوطنية بسبب الجفاف والحرائق.
ينعقد مؤتمر الأطراف التاسع والعشرون فيما يتوقع أن يكون العام 2024 الأكثر حرا على الإطلاق. وبعد تسع سنوات من اتفاق باريس، ستحرق البشرية كميات أكبر من النفط والغاز والفحم مقارنة بالعام الماضي.
ولم يكشف الأمريكيون والأوروبيون بعد عن المبلغ الذي يرغبون في تقديمه.
أعربت الوزيرة الكولومبية سوزان محمد عن أسفها قائلة ""إنهم يدورون في حلقة مفرغة وهم يؤدون ألعابهم الجيوسياسية"".
وتتفاوض الدول المتقدمة في الواقع في موازاة ذلك على أهداف أكثر طموحا للحد من انبعاثات غازات الدفيئة، لكنها تواجه معارضة من الدول المنتجة للنفط مثل المملكة العربية السعودية. وحذرت المجموعة العربية صراحة من أنها لن تقبل أي نص يستهدف ""الوقود الأحفوري"".
هذا علما أن مؤتمر الأمم المتحدة المعني بتغير المناخ ""كوب28"" الذي عقد في 2023 في دبي دعا إلى البدء في مسيرة التحول بعيدا عن الوقود الأحفوري.
وفي العلن، تتمسك الدول بمواقفها. لكن في الكواليس، يواصل الصينيون والغربيون والدول الجزرية الصغيرة التفاوض.
تدافع الصين التي تؤدي دورا رئيسيا في إيجاد التوازن بين الغرب ودول الجنوب، عن اتفاقية باريس للمناخ المبرمة عام 2015.
لكن بكين وضعت خطا أحمر بقولها إنها لا تريد تقديم أي التزامات مالية. وهي ترفض إعادة التفاوض على قاعدة الأمم المتحدة لعام 1992 التي تنص على أن المسؤولية عن تمويل المناخ تقع على البلدان المتقدمة.
ويدعو مشروع الاتفاق المقدم الجمعة الدول النامية ومنها الصين رسميا، إلى ""تقديم مساهمات إضافية"" من أجل المناخ.
فرانس24/ أ ف ب","
                                        أصدرت رئاسة مؤتمر الأمم المتحدة المعني بتغير المناخ الجمعة مسودة اتفاق مالي للقمة تقود بموجبه الدول المتقدمة جهود توفير 250 مليار دولار سنويا بحلول عام 2035 لمساعدة الدول الأكثر فقرا في مواجهة تداعيات تغير المناخ، وهو اقتراح أثار انتقادات من جميع الأطراف. وفي ظل عدم الإجماع بشأن هذا التمويل، تم تمديد مداولات القمة المنعقدة في باكو عاصمة أذربيجان لوقت إضافي مساء الجمعة.                ",https://www.france24.com/ar/%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF/20241122-%D8%A7%D9%86%D9%82%D8%B3%D8%A7%D9%85%D8%A7%D8%AA-%D8%AD%D9%88%D9%84-%D8%AA%D9%85%D9%88%D9%8A%D9%84-%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%AE%D9%8A-%D9%82%D8%A8%D9%84-%D8%A5%D8%B3%D8%AF%D8%A7%D9%84-%D8%A7%D9%84%D8%B3%D8%AA%D8%A7%D8%B1-%D8%B9%D9%84%D9%89-%D9%85%D8%A4%D8%AA%D9%85%D8%B1-%D9%83%D9%88%D8%A8-29,22/11/2024 - 22:17,"

                                    اقتصاد
                            "
5,France 24,مستشفيات قطاع غزة مهددة بالتوقف عن العمل خلال 48 ساعة بسبب نقص الوقود,"
صرح المدير العام للمستشفيات الميدانية في قطاع غزة الطبيب مروان الهمص خلال مؤتمر صحفي ""نوجه الإنذار العاجل ونحذر من أن مستشفيات القطاع كاملة ستتوقف عن العمل أو تقلص من خدماتها خلال 48 ساعة بسبب عرقلة الاحتلال لإدخال الوقود"".
وأردف الطبيب ""ندعو المؤسسات الدولية لاستغلال قرار محكمة الجنائية الدولية لوقف حرب الإبادة الجماعية في قطاع غزة، وإدخال كل ما يحتاجه قطاع غزة من وقود ودواء واحتياجات أساسية، وإرسال وفود طبية لقطاع غزة عامة وشماله خاصة"".
وفي وقت سابق قالت الوزارة في بيان ""في ساعات متأخرة من ليلة أمس، أعادت قوات الاحتلال استهداف مستشفى كمال عدوان شمال قطاع غزة، وأصابت 6 من الكوادر الطبية العاملة بينها حالات خطيرة أدخلت الى العناية المركزة"".
وأوضح  البيان أن الاستهداف أدى ايضا إلى تدمير مولد الكهرباء الرئيسي بالمستشفى، وثقب خزانات المياه ليصبح المستشفى من غير أكسجين ولا مياه، الأمر الذي ينذر بالخطر الشديد على حياة المرضى والطواقم العاملة داخل المستشفى حيث يتواجد 80 مريضا و8 حالات في العناية المركزة.
ودانت وزارة الصحة ""هذا العمل الإجرامي المتكرر والمستمر على مستشفى كمال عدوان شمال قطاع غزة، ونكرر مناشدتنا للمؤسسات الدولية والإنسانية ضرورة توفير الحماية للمستشفيات والكوادر الصحية في قطاع غزة بحسب ما كفلته ونصت عليه القوانين الدولية"".
من جانبه، أعلن الدفاع المدني انتشال جثث اثني عشر قتيلا وعشرات الجرحى إثر غارتين إسرائيليتين استهدفتا منزلين أحدهما شرق مدينة غزة والآخر في جنوبها.
وأعلن الجيش الإسرائيلي الجمعة أنه قتل في قطاع غزة خمسة من عناصر حماس ضالعين في هجوم السابع من تشرين الأول/أكتوبر 2023.
وأدت هذه الضربة إلى مقتل وفقدان العشرات بحسب مصادر طبية فلسطينية.
وباشر الجيش الإسرائيلي عملية عسكرية برية كبيرة في شمال قطاع غزة في السادس من تشرين الأول/أكتوبر لمنع مقاتلي حماس من إعادة تشكيل صفوفهم حسب ما أفاد.
قال بلال أحد سكان قطاع غزة أثناء تواجده بإحدى قاعات المستشفى الأهلي العربي إلى حيث نقل الضحايا ""أهلي كلهم قتلوا، أنا الوحيد المتبقي من العائلة. أوقفوا الظلم"".
وصرح رجل آخر لوكالة الأنباء الفرنسية وهو جالس قرب فتى ممدد بلا حراك على سرير مستشفى ""كان هناك أطفال أبرياء ... ما ذنبهم؟"".
وأسفرت حملة الجيش الإسرائيلي في غزة حتى الآن عن مقتل ما لا يقل عن 44056 شخصا على الأقل، معظمهم من المدنيين النساء والأطفال، وفقا لبيانات وزارة الصحة التي تديرها حماس وتعتبرها الأمم المتحدة موثوقة.
وكان هجوم حماس على إسرائيل قد خلف 1206 قتلى، غالبيتهم مدنيون، بحسب تعداد وكالة الانباء الفرنسية استنادا إلى بيانات إسرائيلية رسمية.
كذلك، احتجز خلال الهجوم 251 شخصا رهائن ونقلوا إلى غزة، ولا يزال 97 منهم في القطاع، ويقدر الجيش الإسرائيلي أن 34 من هؤلاء الرهائن المتبقين ماتوا.
فرانس24/ أ ف ب","
                                        حذرت وزارة الصحة التابعة لحركة حماس في قطاع غزة الجمعة من توقف كافة مستشفيات القطاع عن العمل أو تقليص خدماتها خلال 48 ساعة بسبب نقص الوقود، إذ ترفض إسرائيل السماح بإدخال الوقود للقطاع منذ أكثر من عام عقب اندلاع الحرب بعد أحداث السابع من أكتوبر.                ",https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20241122-%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%8A%D8%A7%D8%AA-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9-%D8%AA%D9%88%D8%A7%D8%AC%D9%87-%D8%AE%D8%B7%D8%B1-%D8%A7%D9%84%D8%AA%D9%88%D9%82%D9%81-%D8%B9%D9%86-%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D8%AE%D9%84%D8%A7%D9%84-48-%D8%B3%D8%A7%D8%B9%D8%A9-%D8%A8%D8%B3%D8%A8%D8%A8-%D9%86%D9%82%D8%B5-%D8%A7%D9%84%D9%88%D9%82%D9%88%D8%AF,22/11/2024 - 19:53,"

                                    الشرق الأوسط
                            "
6,France 24,غوارديولا يمدد عقده مع مانشستر سيتي حتى 2027 وسط تحديات كثيرة,"
وقع المدرب الإسباني بيب غوارديولا على تمديد عقده مع مانشستر سيتي لموسمين إضافيين، وفق ما أعلنه النادي الخميس. الاتفاق الجديد يبقي غوارديولا، البالغ من العمر 53 عاما، في قيادة الفريق حتى عام 2027، بعد أن كان عقده السابق سينتهي في 1 تموز/يوليو 2025.
ويعد تجديد العقد دفعة معنوية كبيرة لمانشستر سيتي، الذي يواجه مستقبلا غامضا بسبب جلسة استماع بشأن 115 مخالفة للوائح المالية للدوري الإنكليزي.
ومنذ أن تولى غوارديولا تدريب سيتي في 2016، قاده لتحقيق ألقاب الدوري الإنكليزي الممتاز ست مرات، بما في ذلك أربع مرات متتالية، وهو إنجاز قياسي.
كما قاد الفريق لتحقيق الثلاثية التاريخية في عام 2023، التي شملت الدوري الإنكليزي وكأس إنجلترا ودوري أبطال أوروبا، إضافة إلى الفوز بكأس الرابطة أربع مرات متتالية بين 2018 و2021.
وأعرب غوارديولا عن سعادته بتمديد عقده قائلا: ""مانشستر سيتي يعني الكثير بالنسبة لي. هذا هو موسمي التاسع هنا، ولقد عشنا أوقاتا رائعة معا"". وأضاف: ""أشعر بشعور خاص تجاه هذا النادي، ولهذا أنا سعيد بالبقاء لموسمين آخرين"".
وأشار إلى دعمه الكبير من النادي والجماهير، مؤكدا: ""أشكر المالك والرئيس خلدون المبارك، وفيران سوريانو، وتيكسي بيغيريستين، واللاعبين والجماهير على استمرارهم في الثقة بي"". كما أعرب عن تطلعه لإضافة المزيد من الألقاب إلى سجل الفريق.
يعود مانشستر سيتي إلى الملاعب السبت لمواجهة توتنهام، في محاولة لإنهاء سلسلة من أربع هزائم متتالية، وهي الأسوأ في مسيرة غوارديولا التدريبية. ويعاني الفريق من غياب لاعب الوسط الإسباني رودري، الذي يغيب بسبب إصابة ستبعده عن الموسم بأكمله.
ويحتل سيتي المركز الثاني في الدوري بفارق خمس نقاط خلف ليفربول، بعد خسارته أمام بورنموث وبرايتون في الدوري، بالإضافة إلى هزيمته أمام سبورتينغ البرتغالي في دوري أبطال أوروبا، وإقصائه من كأس الرابطة على يد توتنهام.
وأشاد رئيس مجلس الإدارة الإماراتي خلدون المبارك بقرار التمديد قائلا: ""مثل جميع مشجعي مانشستر سيتي، أنا سعيد باستمرار رحلة بيب مع الفريق. تفانيه وشغفه وتفكيره المبتكر يواصل تشكيل اللعبة"".
وأضاف: ""شغفه المستمر بالتطور والنجاح يجعل منه أحد أبرز المدربين، وسيستمر تأثيره الإيجابي على اللاعبين والثقافة العامة للنادي والكرة الإنكليزية"".","
                                        مدد المدرب الإسباني  بيب غوارديولا عقده مع مانشستر سيتي حتى 2027، ليواصل مسيرته مع النادي الذي قاده إلى تحقيق ألقاب تاريخية، أبرزها ثلاثية 2023. ويعد التجديد دفعة معنوية للفريق، وسط تحديات مالية وهزائم متتالية غير مسبوقة. وأعرب غوارديولا عن سعادته بالاستمرار، فيما أشاد رئيس النادي خلدون المبارك بشغفه وتفانيه، مؤكدا تأثيره الإيجابي على اللاعبين وثقافة النادي.                ",https://www.france24.com/ar/%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9/20241122-%D8%BA%D9%88%D8%A7%D8%B1%D8%AF%D9%8A%D9%88%D9%84%D8%A7-%D9%8A%D9%85%D8%AF%D8%AF-%D8%B9%D9%82%D8%AF%D9%87-%D9%85%D8%B9-%D9%85%D8%A7%D9%86%D8%B4%D8%B3%D8%AA%D8%B1-%D8%B3%D9%8A%D8%AA%D9%8A-%D8%AD%D8%AA%D9%89-2027-%D9%88%D8%B3%D8%B7-%D8%AA%D8%AD%D8%AF%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D8%A7%D8%AF%D9%8A,22/11/2024 - 01:05,"

                                    رياضة
                            "
7,France 24,"البرازيل: الشرطة تتهم الرئيس السابق بولسونارو بالتخطيط ""لإطاحة الدولة الديمقراطية""","
قالت الشرطة البرازيلية في بيان الخميس إن محققيها خلصوا إلى أن جايير بولسونارو (2019-2023) و36 آخرين ""خططوا لإطاحة الدولة الديمقراطية عبر العنف""، موجهة الاتهام إلى الرئيس اليميني المتطرف السابق جايير بولسونارو بالتخطيط ""لانقلاب"" مزعوم يهدف إلى منع خليفته لويس إيناسيو لولا دا سيلفا من العودة إلى السلطة بعد انتخابات 2022.
وأوضحت في ذات البيان أن ""الشرطة الفيدرالية اختتمت الخميس التحقيق حول وجود منظمة إجرامية تصرفت بطريقة منسقة عام 2022 في محاولة للإبقاء على الرئيس آنذاك في السلطة"".
وتابع البيان أن ""التقرير النهائي أُرسل إلى المحكمة العليا مع طلب توجيه الاتهام إلى 37 شخصا بارتكاب جرائم الإطاحة العنيفة بالدولة الديموقراطية والانقلاب والتنظيم الإجرامي"".
والكرة الآن في ملعب الادعاء العام، الذي يتعيّن عليه أن يقرر إذا كانت الادعاءات مثبتة بما يكفي لتبرير توجيه اتهامات جنائية. وتصل عقوبة محاولة الانقلاب إلى السجن لمدة تصل إلى 12 عاما.
وتعهد بولسونارو بمواجهة هذا الادعاء، واتهم قاضي المحكمة العليا الذي يشرف على القضية بتجاوز القانون. ووفقا للشرطة، تم تدبير المؤامرة المزعومة في الأشهر الأخيرة من رئاسة بولسونارو.

فرانس24/ أ ف ب","
                                        وجهت الشرطة البرازيلية الخميس تهمة التخطيط لانقلاب للرئيس اليميني المتطرف السابق جايير بولسونارو بشأن الأحداث التي عاشتها البلاد في 2022. وقالت في بيان إنه وآخرين ""خططوا لإطاحة الدولة الديمقراطية عبر العنف"" للبقاء في السلطة ومنع خليفته لويس إيناسيو لولا دا سيلفا من العودة إلى الحكم عقب انتخابات 2022. ويتعين على الادعاء العام أن يقرر إذا كانت الادعاءات مثبتة بما يكفي لتبرير توجيه اتهامات جنائية. وتصل عقوبة محاولة الانقلاب إلى السجن لمدة تصل إلى 12 عاما.                ",https://www.france24.com/ar/%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7/20241122-%D8%A7%D9%84%D8%B4%D8%B1%D8%B7%D8%A9-%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D8%B2%D9%8A%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A8%D9%88%D9%84%D8%B3%D9%88%D9%86%D8%A7%D8%B1-%D8%A8%D8%A7%D9%84%D8%AA%D8%AE%D8%B7%D9%8A%D8%B7-%D9%84%D8%A5%D8%B7%D8%A7%D8%AD%D8%A9-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A9-%D8%A7%D9%84%D8%AF%D9%8A%D9%85%D9%88%D9%82%D8%B1%D8%A7%D8%B7%D9%8A%D8%A9-%D8%A7%D9%86%D9%82%D9%84%D8%A7%D8%A8-%D8%A7%D9%84%D8%B9%D9%86%D9%81,22/11/2024 - 09:38,"

                                    أمريكا
                            "
8,France 24,ارتفاع قياسي للبيتكوين: ما أسباب دعم ترامب للعملات المشفرة، وكيف تتأثر الأسواق المالية؟,,"
                                                في الأسبوع الاقتصادي نناقش أبعاد دعم الرئيس الأمريكي دونالد ترامب لعملة البيتكوين وتعهده بإنشاء ""احتياطي استراتيجي"" للعملات المشفرة في بلاده وآثار ذلك على سوق العملات التقليدية والاقتصاد العالمي، ونتطرق إلى مخاطر نقص المساعدات الغذائية التي تصل إلى لبنان في ظل الحرب التي تشنها إسرائيل على أراضيه. ضيوف الحلقة: الباحث المتخصص في أسواق المال دانيال ملحم، الباحث في الاقتصاد وأستاذ في العلاقات الدولية علي حمود، والمحلل الأسواق وليد القضماني، والباحث في الشركة الدولية للمعلومات محمد شمس الدين                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%A7%D9%84%D8%A3%D8%B3%D8%A8%D9%88%D8%B9-%D8%A7%D9%84%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D9%8A/20241122-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D9%82%D9%8A%D8%A7%D8%B3%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%AA%D9%83%D9%88%D9%8A%D9%86-%D9%85%D8%A7-%D8%A3%D8%B3%D8%A8%D8%A7%D8%A8-%D8%AF%D8%B9%D9%85-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%84%D9%84%D8%B9%D9%85%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B4%D9%81%D8%B1%D8%A9-%D9%88%D9%83%D9%8A%D9%81-%D8%AA%D8%AA%D8%A3%D8%AB%D8%B1-%D8%A7%D9%84%D8%A3%D8%B3%D9%88%D8%A7%D9%82-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A%D8%A9,22/11/2024 - 17:26,"

                                    اقتصاد
                            "
9,France 24,ما هي أسباب إصابة الأطفال بالسرطان؟,,"
                                                  تستضيف صونيتا ناضر في هذا العدد من برنامج ""الصحة أولا"" رئيس قسم أمراض الدم والأورام عند الأطفال في مستشفى سان جورج الجامعي في بيروت الدكتور بيتر نون لفتح الملف التالي: ما هي أسباب إصابة الاطفال بالسرطان؟ في هذه الحلقة تشاهدون أيضا تقريرا عن دراسة حديثة تشير إلى أن الأطفال المولودين بعد حمل عن طريق التلقيح الاصطناعي قد يواجهون خطرا صحيا في المستقبل.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A3%D9%88%D9%84%D8%A7/20241122-%D9%85%D8%A7-%D9%87%D9%8A-%D8%A3%D8%B3%D8%A8%D8%A7%D8%A8-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84-%D8%A8%D8%A7%D9%84%D8%B3%D8%B1%D8%B7%D8%A7%D9%86,22/11/2024 - 13:17,"

                                    علوم
                            "
