,source,title,content,description,url,published_at,tags
0,France 24,الاتحاد الأوروبي يقبل طلب الجزائر مراجعة اتفاق الشراكة بينهما,,"
                                                الاتحاد الأوروبي يقبل طلب الجزائر مراجعة اتفاق الشراكة بينهما.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250218-%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D9%8A%D9%82%D8%A8%D9%84-%D8%B7%D9%84%D8%A8-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1-%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D8%A9-%D8%A7%D8%AA%D9%81%D8%A7%D9%82-%D8%A7%D9%84%D8%B4%D8%B1%D8%A7%D9%83%D8%A9-%D8%A8%D9%8A%D9%86%D9%87%D9%85%D8%A7,18/02/2025 - 21:29,"

                                    الأخبار المغاربية
                            "
1,France 24,هذا ما قالته وزيرة الثقافة الفرنسية في ختام زيارتها إلى الصحراء الغربية,,"
                                                 وزيرة الثقافة الفرنسية رشيدة داتي تؤكد أن حاضر ومستقبل منطقة الصحراء الغربية يندرجان تحت السيادة المغربية.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250218-%D8%AF%D8%A7%D8%AA%D9%8A-%D8%AA%D8%A4%D9%83%D8%AF-%D8%A3%D9%86-%D8%AD%D8%A7%D8%B6%D8%B1-%D9%88%D9%85%D8%B3%D8%AA%D9%82%D8%A8%D9%84-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A%D8%A9-%D9%8A%D9%86%D8%AF%D8%B1%D8%AC%D8%A7%D9%86-%D8%AA%D8%AD%D8%AA-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8%D9%8A%D8%A9,18/02/2025 - 21:22,"

                                    الأخبار المغاربية
                            "
2,France 24,لبنان: لماذا ترفض إسرائيل الانسحاب الكامل؟,,"
                                                شرع لبنانيون في العودة إلى قراهم الحدودية برفقة الجيش اللبناني صباح الثلاثاء، وذلك بعد انسحاب القوات الإسرائيلية منها بموجب اتفاق وقف إطلاق النار مع حزب الله، مبقية سيطرتها على خمس نقاط استراتيجية. فلماذا هذا التلكؤ الإسرائيلي في الانسحاب من جنوب لبنان؟ ضيف حدث اليوم: خالد حمادة، خبير عسكري واستراتيجي.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%AD%D8%AF%D8%AB-%D8%A7%D9%84%D9%8A%D9%88%D9%85/20250218-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%84%D9%85%D8%A7%D8%B0%D8%A7-%D8%AA%D8%B1%D9%81%D8%B6-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%A7%D9%84%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8-%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84,18/02/2025 - 21:01,"

                                    الشرق الأوسط
                            "
3,France 24,مفوضية حقوق الإنسان تدين اضطهاد المعارضين في تونس,,"
                                                مفوضية حقوق الإنسان تدين اضطهاد المعارضين في تونس                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250218-%D9%85%D9%81%D9%88%D8%B6%D9%8A%D8%A9-%D8%AD%D9%82%D9%88%D9%82-%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86-%D8%AA%D8%AF%D9%8A%D9%86-%D8%A7%D8%B6%D8%B7%D9%87%D8%A7%D8%AF-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%B1%D8%B6%D9%8A%D9%86-%D9%81%D9%8A-%D8%AA%D9%88%D9%86%D8%B3,18/02/2025 - 21:29,"

                                    الأخبار المغاربية
                            "
4,France 24,الذكاء الاصطناعي أكثر تفوقا من البشر في تحليل بيانات مراقبة القلب,"

أظهرت دراسة كبرى منشورة في دورية (نيتشر ميديسن) أن الذكاء الاصطناعي أفضل من البشر في تحليل مراقبة إيقاع القلب على المدى الطويل. وكتب الباحثون في الدراسة أن قلب الإنسان ينبض حتى 120 ألف مرة في اليوم، لذا فإن تحليل مخططات كهربية القلب (رسم القلب) والتي ربما سجلت النبض لأيام أو أسابيع هي عملية تستغرق وقتا طويلا.
وباستخدام تسجيلات من 14606 مرضى وضعوا أجهزة رسم القلب لمدة 14 يوما في المتوسط، راجع الباحثون أولا بيانات سجلها فنيون بشريون باستخدام طرق قياسية.
وأعادوا تحليل البيانات باستخدام خوارزمية ذكاء اصطناعي تعرف باسم (ديب ريذم إيه.آي) طورتها شركة ميديكال لوجريذميكس البولندية لهذه المهمة.
ووجد الباحثون أن الفنيين لم يرصدوا عدم انتظام ضربات القلب الشديد في 4.4 بالمئة من المرضى مقابل 0.3 بالمئة فقط من المرضى باستخدام الذكاء الاصطناعي.
الدراسة أظهرت أن نموذج الذكاء الاصطناعي كان قادرا على استبعاد عدم انتظام ضربات القلب الشديد بنسبة ثقة 99.9 بالمئة في تسجيل رسم القلب لمدة 14 يوما.
وقالت ليندا جونسون، كبيرة الباحثين في الدراسة والتي تعمل بجامعة لوند في السويد، في بيان ""نقص الموظفين المدربين على تحليل ما يسمى تخطيط كهربية القلب في أثناء المشي يؤدي إلى مأزق كبير في الرعاية الصحية بجميع أنحاء العالم، وفي الوقت نفسه سيستفيد المرضى إذا أجرينا المزيد من تسجيلات تخطيط كهربية القلب أثناء المشي لفترة أطول، وليس أقصر"".
وأضافت ""نعتقد أن الذكاء الاصطناعي يمكن أن يحل هذه المشكلة"".

فرانس24/رويترز","
                                        بات الذكاء الاصطناعي أكثر قدرة وأفضل من البشر في تحليل مراقبة إيقاع القلب على المدى الطويل. هذه هي خلاصة دراسة جديدة نشرت في دورية (نيتشر ميديسن) الطبية بعد استخدام بيانات أكثر من 14 ألف مريض لمدة 14 يوما. وأظهرت البيانات المقارنة بين البشر والذكاء الاصطناعي قدرة الأخير على تحليل التسجيلات بنسبة ثقة بلغت 99,9 بالمئة.                ",https://www.france24.com/ar/sciences/20250218-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D8%A3%D9%83%D8%AB%D8%B1-%D8%AA%D9%81%D9%88%D9%82%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D8%A8%D8%B4%D8%B1-%D9%81%D9%8A-%D8%AA%D8%AD%D9%84%D9%8A%D9%84-%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-%D9%85%D8%B1%D8%A7%D9%82%D8%A8%D8%A9-%D8%A7%D9%84%D9%82%D9%84%D8%A8,18/02/2025 - 12:20,"

                                    علوم
                            "
5,France 24,مجتمعات يهودية ناشئة في قلب افريقيا,,"
                                                في هذه الحلقة من برنامج ""مراقبون""، نذهب إلى ساحل العاج للتعرف على مجتمعات يهودية صغيرة، بدأت في التوسع في آخر عشرين سنة، وتسعى لممارسة شعائرها وبناء هويتها الخاصة. كما نتابع حملة ناشطة بيئية كينية تهدف إلى تسليط الضوء على المخاطر البيئية والصحية الناجمة عن استهلاك الملابس المستعملة.                      ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D9%85%D8%B1%D8%A7%D9%82%D8%A8%D9%88%D9%86/20250218-%D9%85%D8%AC%D8%AA%D9%85%D8%B9%D8%A7%D8%AA-%D9%8A%D9%87%D9%88%D8%AF%D9%8A%D8%A9-%D9%86%D8%A7%D8%B4%D8%A6%D8%A9-%D9%81%D9%8A-%D9%82%D9%84%D8%A8-%D8%A7%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7,18/02/2025 - 18:02,"

                                    الشرق الأوسط
                            "
6,France 24,تعليق حركة مطار بيروت خلال مراسم تشييع الأمين العام السابق لحزب الله,"
سيتم إغلاق أبواب مطار رفيق الحريري الدولي الأحد لمدة أربع ساعات، وفق ما أعلنت المديرية العامة للطيران المدني الثلاثاء، وذلك تزامنا مع مراسم تشييع الأمين العام السابق لحزب الله حسن نصر الله في ضاحية بيروت الجنوبية.
وجاء في بيان المديرية ""سيتم إقفال المطار وتوقف حركة الإقلاع والهبوط من والى المطار بتاريخ 23 شباط"" (فبراير) من ""الساعة الثانية عشر ظهرا (10,00 ت غ) حتى الساعة الرابعة من بعد ظهر اليوم نفسه"".
ويشيّع حزب الله عند الساعة (11,00 ت غ) من بعد ظهر الأحد نصر الله في ضاحية بيروت الجنوبية المتاخمة للمطار، بعدما حالت الظروف الأمنية خلال الأشهر الأخيرة دون إقامة المراسم عقب اغتياله في حارة حريك بضربة إسرائيلية في 27 أيلول/سبتمبر، في خضم مواجهة مفتوحة بين الطرفين، انتهت مع التوصل الى اتفاق لوقف إطلاق النار في 27 تشرين الثاني/نوفمبر.
حينها، تم دفن نصر الله  كـ""وديعة"" في مكان سري، بانتظار تشييعه جماهيريا. وستشمل مراسم التشييع كذلك القيادي البارز في الحزب هاشم صفي الدين، الذي قتل بضربة إسرائيلية في الثالث من تشرين الأول/أكتوبر.
وستقام مراسم التشييع ضمن تدابير أمنية مشددة يتخذها حزب الله في معقله بالضاحية الجنوبية لبيروت. وبهذه المناسبة، جددت السفارة الأمريكية الثلاثاء دعوة رعاياها إلى تجنب المنطقة، حيث تقام مراسم التشييع، بما فيها المطار.
فرانس24/ أ ف ب","
                                        أعلنت المديرية العامة للطيران المدني في لبنان الثلاثاء أن مطار رفيق الحريري الدولي في بيروت سيقفل أبوابه الأحد المقبل وتعلق حركة الطيران فيه لأربع ساعات تزامنا مع مراسم تشييع الأمين العام السابق لحزب الله حسن نصر الله. وستجرى مراسم التشييع ضمن تدابير أمنية مشددة يتخذها الحزب في معقله بالضاحية الجنوبية لبيروت. من جهتها، جددت السفارة الأمريكية الثلاثاء دعوة رعاياها إلى تجنب المنطقة، حيث تقام مراسم التشييع، بما فيها المطار.                ",https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20250218-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%AD%D8%B1%D9%83%D8%A9-%D9%85%D8%B7%D8%A7%D8%B1-%D8%A8%D9%8A%D8%B1%D9%88%D8%AA-%D8%AE%D9%84%D8%A7%D9%84-%D9%85%D8%B1%D8%A7%D8%B3%D9%85-%D8%AA%D8%B4%D9%8A%D9%8A%D8%B9-%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D9%86-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D8%A7%D9%84%D8%B3%D8%A7%D8%A8%D9%82-%D9%84%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87,18/02/2025 - 19:33,"

                                    الشرق الأوسط
                            "
7,France 24,"لبنان ينشر جيشه في قرى حدودية ويقرر التوجه لمجلس الأمن لإلزام إسرائيل الانسحاب ""الفوري"" من الجنوب","
مع انتهاء مهلة تطبيق وقف إطلاق النار بين حزب الله وإسرائيل الثلاثاء 18 فبراير/شباط، أكد الجيش اللبناني في بيان انتشاره في مناطق حدودية في منطقة جنوب نهر الليطاني بعد انسحاب القوات الإسرائيلية منها.
وقال الجيش إن وحدات عسكرية انتشرت في نحو عشر قرى بينها كفركلا والعديسة ومركبا وحولا وميس الجبل، و""مواقع حدودية أخرى في منطقة جنوب الليطاني، بالتنسيق مع اللجنة الخماسية للإشراف على اتفاق وقف إطلاق النار... وقوة الأمم المتحدة المؤقتة في لبنان - اليونيفيل، وذلك بعد انسحاب العدو الإسرائيلي"".
فيما أكد وزير الدفاع الإسرائيلي يسرائيل كاتس الثلاثاء إبقاء قوات إسرائيلية في ""خمس نقاط"" في جنوب لبنان متوعدا حزب الله بتحرك قوي في حال انتهاكه وقف إطلاق النار.
وقال كاتس في بيان بعيد انقضاء المهلة التي تم تمديدها لانسحاب إسرائيل من لبنان بموجب اتفاق الهدنة المبرم في 27 تشرين الثاني/نوفمبر ""اعتبارا من اليوم سيبقى (الجيش الإسرائيلي) في منطقة عازلة في لبنان مع خمس نقاط إشراف وسيستمر في التحرك بقوة ومن دون أي مساومة ضد أي انتهاك (للهدنة) من جانب حزب الله"".


وأعلنت إسرائيل قبل ساعات على انقضاء المهلة النهائية للانسحاب بأنها ستبقي قوات في ""خمس نقاط استراتيجية"" قرب الحدود. وأكد مصدر أمني لبناني لفرانس برس في وقت سابق انسحاب ""الجيش الإسرائيلي من كل القرى الحدودية، باستثناء النقاط الخمس"".
دخل اتفاق وقف إطلاق النار بين إسرائيل وحزب الله حيز التنفيذ منذ أواخر تشرين الثاني/نوفمبر، بعد أكثر من عام على بدء تبادل القصف بينهما وما تلى ذلك من حرب مفتوحة نفذت إسرائيل خلالها عمليات برية داخل لبنان.
وأفاد كاتس بأن قرار البقاء داخل الأراضي اللبانية اتخذ ""بناء على قرار القيادة السياسية.. لضمان حماية كافة المجتمعات الإسرائيلية والردع ضد أي تهديدات من لبنان"".
ولفت الوزير أيضا إلى أنه تم تعزيز القوات على الجانب الإسرائيلي للحدود. وقال ""يتعيّن على حزب الله الانسحاب الكامل باتجاه منطقة شمال نهر الليطاني وعلى الجيش اللبناني... نزع سلاحه تحت إشراف الآلية التي وضعتها الولايات المتحدة""، في إشارة إلى بنود اتفاق وقف إطلاق النار.
وتابع ""نحن عازمون على توفير الأمن الكامل لجميع سكان الشمال"". وبناء على اتفاق وقف إطلاق النار الذي لعبت الولايات المتحدة وفرنسا دور الوساطة للتوصل إليه، ينتشر الجيش اللبناني إلى جانب قوات حفظ السلام الأممية بينما ينسحب الجيش الإسرائيلي في مهلة 60 يوما تم تمديدها حتى 18 شباط/فبراير.
وقال متحدث باسم الرئاسة اللبنانية اليوم الثلاثاء إن لبنان سيعتبر أي استمرار للوجود الإسرائيلي على أراضيه احتلالا، مع التأكيد على حق لبنان باعتماد كل الوسائل لضمان انسحاب اسرائيل.
وقد يقرر التوجه إلى مجلس الأمن لإلزام إسرائيل الانسحاب ""الفوري"" من الجنوب.
ويفترض بأن ينسحب حزب الله من منطقة جنوب نهر الليطاني، على بعد حوالى 30 كيلومترا من الحدود، مع تفكيك البنى التحتية العسكرية المتبقية هناك. وقال جوناثان كونريكوس من مركز أبحاث ""مؤسسة الدفاع عن الديمقراطيات"" والمتحدث العسكري الإسرائيلي السابق، لوكالة الأنباء الفرنسية إن القوات ""ستبقى منتشرة في مواقع رئيسية تطل على البلدات الإسرائيلية"" من الجانب اللبناني.
وأضاف ""عندما تنتشر القوات المسلحة اللبنانية بالكامل في جميع أنحاء جنوب لبنان، فإن قوات الدفاع الإسرائيلية (الجيش) ستستكمل على الأرجح انسحابها من لبنان، طالما أن حزب الله يواصل الامتثال للاتفاق""

فرانس24/ أ ف ب/رويترز","
                                        أكد الجيش اللبناني الثلاثاء في بيان أنه أكمل انتشار قواته في المدن والبلدات الجنوبية التي انسحب منها الجيش الإسرائيلي وفقا لاتفاق إطلاق النار المبرم مع حزب الله في 27 نوفمبر/تشرين الثاني 2024. بيد أن إسرائيل أعلنت إبقاء جنودها في خمس نقاط تصفها بـ""الاستراتيجية"" تطل على البلدات الإسرائيلية في الشمال متوعدة بالرد على أي انتهاك من قبل حزب الله. فيما رفض لبنان بقاء القوات الإسرائيلية واعتبرها ""احتلالا"".                ",https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20250218-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%8A%D9%86%D8%B4%D8%B1-%D8%AC%D9%8A%D8%B4%D9%87-%D9%81%D9%8A-%D9%82%D8%B1%D9%89-%D8%AD%D8%AF%D9%88%D8%AF%D9%8A%D8%A9-%D9%88%D9%8A%D9%82%D8%B1%D8%B1-%D8%A7%D9%84%D8%AA%D9%88%D8%AC%D9%87-%D9%84%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D9%84%D8%A3%D9%85%D9%86-%D9%84%D8%A5%D9%84%D8%B2%D8%A7%D9%85-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%A7%D9%84%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8-%D8%A7%D9%84%D9%81%D9%88%D8%B1%D9%8A-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8,18/02/2025 - 11:09,"

                                    الشرق الأوسط
                            "
8,France 24,إصابة 18 راكبا في انقلاب طائرة أمريكية أثناء هبوطها بمطار تورونتو في كندا,,"
                                                شهد مطار تورونتو في كندا الإثنين حادثة تحطم طائرة ركاب تابعة لشركة ""دلتا""، كانت تقل 80 شخصا، في أثناء هبوطها وانقلابها على أرض المدرج، وفق سلطات المطار. وأسفر الحادث عن إصابة 18 راكبا على الأقل، بينهم ثلاثة يعانون جروحا بالغة، حسبما أفاد جهاز الإسعاف.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250218-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-18-%D8%B1%D8%A7%D9%83%D8%A8%D8%A7-%D9%81%D9%8A-%D8%A7%D9%86%D9%82%D9%84%D8%A7%D8%A8-%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9-%D8%A3%D8%AB%D9%86%D8%A7%D8%A1-%D9%87%D8%A8%D9%88%D8%B7%D9%87%D8%A7-%D8%A8%D9%85%D8%B7%D8%A7%D8%B1-%D8%AA%D9%88%D8%B1%D9%88%D9%86%D8%AA%D9%88,18/02/2025 - 15:25,"
                                    أوروبا
                            "
9,France 24,"""مصنع خلايا الدم الحمراء"": ما الهدف من مشروع وكالة داربا لتعديل دماء الجنود الأمريكيين بيولوجيا؟",,"
                                                في فقرة تكنو، نرصد تفاصيل مشروع جديد تقوده وكالة الأبحاث الدفاعية الأمريكية ""داربا"" لجعل الجنود أكثر قدرة على التعامل مع البيئات القاسية في ساحة المعركة والتغلب على بعض الأمراض القاتلة مثل المالاريا.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%AA%D9%83%D9%86%D9%88/20250218-%D9%85%D8%B5%D9%86%D8%B9-%D8%AE%D9%84%D8%A7%D9%8A%D8%A7-%D8%A7%D9%84%D8%AF%D9%85-%D8%A7%D9%84%D8%AD%D9%85%D8%B1%D8%A7%D8%A1-%D9%85%D8%A7-%D8%A7%D9%84%D9%87%D8%AF%D9%81-%D9%85%D9%86-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D9%88%D9%83%D8%A7%D9%84%D8%A9-%D8%AF%D8%A7%D8%B1%D8%A8%D8%A7-%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%AF%D9%85%D8%A7%D8%A1-%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%AF-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D9%8A%D9%86-%D8%A8%D9%8A%D9%88%D9%84%D9%88%D8%AC%D9%8A%D8%A7,18/02/2025 - 14:35,"

                                    الشرق الأوسط
                            "
