,source,title,content,description,url,published_at,tags
0,France 24,كيف تمكنت القوات الأوكرانية من التوغل في الأراضي الروسية.. ولماذا الآن؟,,"
                                                 شن الجيش الأوكراني خلال الساعات الماضية هجمات واسعة مستخدما مسيرات على مناطق روسية عدة منها ليبيتسك التي تبعد حوالي 300 كيلومتر عن الحدود، حيث اندلع حريق في قاعدة عسكرية. وعقب هذا الهجوم تم إعلان حالة الطوارئ في بلدية ليبيتسك وجرى إخلاء أربع قرى. وتأتي هذه الضربة في وقت تواصل فيه القوات الأوكرانية توغلها في منطقة كورسك الحدودية.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240809-%D9%83%D9%8A%D9%81-%D8%AA%D9%85%D9%83%D9%86%D8%AA-%D9%83%D9%8A%D9%8A%D9%81-%D9%85%D9%86-%D8%A7%D9%84%D8%AA%D9%88%D8%BA%D9%84-%D9%81%D9%8A-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7,09/08/2024 - 16:24,"
                                    الأخبار المغاربية
                            "
1,France 24,دورة الألعاب الأولمبية 2024: لاعب التايكواندو التونسي فراس القطوسي يحرز ذهبية وزن  -80 كلغ,"
أحرز لاعب التايكواندو التونسي فراس القطوسي مساء الجمعة ذهبية وزن -80 كلغ في دورة الألعاب الأولمبية 2024 في باريس بفوزه على الإيراني مهران برخوردري في النهائي 2-0 (4-2، 5-1).
ومنح بالتالي بلاده أول ذهبية أولمبية في التايكوندو والرابعة من مختلف المعادن بعد محمد خليل الجندوبي صاحب فضية وبرونزية في طوكيو وباريس تواليا في وزن -58 كلغ وأسامة الوسلاتي حامل برونزية -80 كلغ في ريو 2016.
وفي طريقه إلى الذهبية، تغلب القطوسي على الأسترالي ليون سيرانوفيتش 2-0، الدانماركي إدي هرنيتش 2-0 في ربع النهائي، ثم الأمريكي سي جيه نيكولاس المصنف ثانيا بصعوبة 2-0 بعدما كان الأفضل على مدى الجولتين اللتين انتهتا بالتعادل (0-0، و2-2).","
                                        أحرز لاعب التايكواندو التونسي فراس القطوسي مساء الجمعة ذهبية فضية وزن -80 كلغ في بدورة الألعاب الأولمبية 2024، بفوزه على الإيراني مهران برخوردري في النهائي.                ",https://www.france24.com/ar/%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9/20240809-%D8%AF%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%85%D8%A8%D9%8A%D8%A9-2024-%D9%84%D8%A7%D8%B9%D8%A8-%D8%A7%D9%84%D8%AA%D8%A7%D9%8A%D9%83%D9%88%D8%A7%D9%86%D8%AF%D9%88-%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%B3%D9%8A-%D9%81%D8%B1%D8%A7%D8%B3-%D8%A7%D9%84%D9%82%D8%B7%D9%88%D8%B3%D9%8A-%D9%8A%D8%AD%D8%B1%D8%B2-%D8%B0%D9%87%D8%A8%D9%8A%D8%A9-%D9%88%D8%B2%D9%86-80-%D9%83%D9%84%D8%BA,09/08/2024 - 22:11,"

                                    رياضة
                            "
2,France 24,خطوات محمد يونس (منقذ بنغلادش) للنهوض بالبلاد,,"
                                                ترأس رئيس حكومة بنغلادش الجديد محمد يونس الحائز جائزة نوبل للسلام الجمعة احتفالا تكريميا مهيبا لأبطال استقلال بلاده في مستهل تولّي حكومته الموقتة مهامها، بعد الانتفاضة التي قادها الطلاب وأجبرت رئيسة الوزراء السابقة الشيخة حسينة على الفرار.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240809-%D9%85%D8%AD%D9%85%D8%AF-%D9%8A%D9%88%D9%86%D8%B3-%D9%85%D9%86%D9%82%D8%B0-%D8%A8%D9%86%D8%BA%D9%84%D8%A7%D8%AF%D8%B4,09/08/2024 - 14:22,"
                                    الأخبار المغاربية
                            "
3,France 24,وفاة عيسى حياتو الرئيس السابق للاتحاد الأفريقي لكرة القدم عن 78 عاما,,,https://www.france24.com/ar/%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9/20240809-%D9%88%D9%81%D8%A7%D8%A9-%D8%B9%D9%8A%D8%B3%D9%89-%D8%AD%D9%8A%D8%A7%D8%AA%D9%88-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D8%B3%D8%A7%D8%A8%D9%82-%D9%84%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%8A-%D9%84%D9%83%D8%B1%D8%A9-%D8%A7%D9%84%D9%82%D8%AF%D9%85-%D8%B9%D9%86-78-%D8%B9%D8%A7%D9%85%D8%A7,"
                09 أغسطس 2024
            ",
4,France 24,معارك مستمرة في منطقة كورسك الحدودية الروسية وموسكو ترسل تعزيزات عسكرية,,"
                                                شن الجيش الأوكراني خلال الساعات الماضية هجمات واسعة مستخدما مسيرات على مناطق روسية عدة منها ليبيتسك التي تبعد حوالي 300 كيلومتر عن الحدود، حيث اندلع حريق في قاعدة عسكرية. وعقب هذا الهجوم تم إعلان حالة الطوارئ في بلدية ليبيتسك وجرى إخلاء أربع قرى. وتأتي هذه الضربة في وقت تواصل فيه القوات الأوكرانية توغلها في منطقة كورسك الحدودية.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240809-%D9%85%D8%B9%D8%A7%D8%B1%D9%83-%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9-%D9%81%D9%8A-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D9%83%D9%88%D8%B1%D8%B3%D9%83-%D8%A7%D9%84%D8%AD%D8%AF%D9%88%D8%AF%D9%8A%D8%A9-%D8%A8%D9%8A%D9%86-%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7-%D9%88%D8%B1%D9%88%D8%B3%D9%8A%D8%A7,09/08/2024 - 16:24,"
                                    الأخبار المغاربية
                            "
5,France 24,"الأمم المتحدة تبدي ""صدمتها"" بعد تصريحات إسرائيلية بشأن تجويع غزة","

الأمم المتحدة تبدي ""صدمتها"" بعد تصريحات إسرائيلية بشأن تجويع غزة
حزب الله يعلن مقتل اثنين من مقاتليه في غارة إسرائيلية جنوب لبنان
إسرائيل توافق على استئناف محادثات الهدنة في 15 آب/أغسطس
بيان قطري مصري أمريكي يدعو لاستئناف محادثات هدنة غزة في 15 آب/أغسطس
النرويج تستدعي ممثلة إسرائيل احتجاجا على قرار إلغاء الوضع الدبلوماسي لأعضاء في سفارتها
طهران تؤكد أن اغتيال هنية ""خطأ استراتيجي"" سيكون ""مكلفا"" لإسرائيل
وزارة الصحة في غزة تعلن ارتفاع حصيلة القتلى إلى 39699 منذ بدء الحرب
إدانة أوروبية-فرنسية-بريطانية لتصريحات وزير إسرائيلي بشأن تجويع غزة
واشنطن تحض إسرائيل للتحقيق بفيديو لجنود يعتدون جنسيا على فلسطيني سجين
الرئيس الإيراني يبلغ ماكرون بأن طهران لن تقف صامتة في وجه الاعتداء على مصالحها وأمنها




فرانس24/ أ ف ب/ رويترز","
                                        أعرب مفوض الأمم المتحدة السامي لحقوق الإنسان فولكر تورك عن ""صدمته"" حيال تصريحات وزير المالية الإسرائيلي بتسلئيل سموتريتش (يمين متطرف) التي قال فيها إن ""أحدا في العالم لن يسمح لنا بتجويع مليوني شخص، على الرغم من أن هذا الأمر قد يكون مبررا وأخلاقيا من أجل إطلاق سراح الرهائن"". على صعيد آخر نعى حزب الله الجمعة اثنين من مقاتليه جراء استهدافهما بغارة أعلن الجيش الإسرائيلي شنها في بلدة الناقورة الساحلية، تزامنا مع تحليق مسيرات إسرائيلية لليوم الثاني في جنوب لبنان تحرض عبر مكبرات الصوت ضد الحزب، وفق ما أكد مصدر مقرب منه.                ",https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20240809-%D8%A8%D9%8A%D8%A7%D9%86-%D9%82%D8%B7%D8%B1%D9%8A-%D9%85%D8%B5%D8%B1%D9%8A-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A-%D9%8A%D8%AF%D8%B9%D9%88-%D9%84%D8%A7%D8%B3%D8%AA%D8%A6%D9%86%D8%A7%D9%81-%D9%85%D8%AD%D8%A7%D8%AF%D8%AB%D8%A7%D8%AA-%D9%87%D8%AF%D9%86%D8%A9-%D8%BA%D8%B2%D8%A9-%D9%81%D9%8A-15-%D8%A3%D8%BA%D8%B3%D8%B7%D8%B3,09/08/2024 - 02:03,"

                                    الشرق الأوسط
                            "
6,France 24,ألعاب باريس: فرنسا تسعى للذهب في كرة القدم ومباراة تاريخية للجزائرية إيمان خليف,,"
                                                ستكون الملاكمة الجزائرية إيمان خليف على موعد مع التاريخ في الألعاب الأولمبية والرياضة بشكل عام عندما تخوض مباراة نهائي وزن 66 كلغ، مساء الجمعة، أمام الصينية يانغ ليو في دورة باريس 2024. وفي كرة القدم، تسعى فرنسا لإحراز الذهب الأولمبي للمرة الأولى في 40 عاما وتتويج فريها في لوس أنجلس 1984.                       ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240809-%D9%84%D9%82%D8%A7%D8%A1-%D9%85%D9%86%D8%AA%D8%B8%D8%B1%D8%A9-%D8%A8%D9%8A%D9%86-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D9%88%D8%A5%D8%B3%D8%A8%D8%A7%D9%86%D9%8A%D8%A7-%D9%84%D9%84%D8%AA%D9%86%D8%A7%D9%81%D8%B3-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B0%D9%87%D8%A8%D9%8A%D8%A9,09/08/2024 - 14:24,"
                                    الأخبار المغاربية
                            "
7,France 24,سقوط 18 قتيلا على الأقل بقصف إسرائيلي على مدرستين في مدينة غزة,,"
                                                أعلن الدفاع المدني في قطاع غزة الذي تسيطر عليه حركة المقاومة الإسلامية (حماس)، الخميس مقتل 18 شخصا على الأقل في قصف إسرائيلي على مدرستي عبد الفتاح حمود والزهراء في مدينة غزة بشمال القطاع. في حين اتهمت إيران إسرائيل بالسعي إلى توسيع الحرب في الشرق الأوسط.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240809-%D8%B3%D9%82%D9%88%D8%B7-18-%D9%82%D8%AA%D9%8A%D9%84%D8%A7-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-%D9%81%D9%8A-%D9%82%D8%B5%D9%81-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D8%B7%D8%A7%D9%84-%D9%85%D8%AF%D8%B1%D8%B3%D8%AA%D9%8A%D9%86,09/08/2024 - 02:43,"
                                    الأخبار المغاربية
                            "
8,France 24,غزة: إسرائيل توافق على استئناف محادثات الهدنة في 15 أغسطس,,"
                                                وافقت إسرائيل على استئناف المحادثات حول الهدنة في قطاع غزة في 15 أغسطس الجاري، بناء على طلب الوسطاء من الولايات المتحدة وقطر ومصر. وقال مكتب رئيس الوزراء بنيامين نتانياهو إن إسرائيل ستوفد مفاوضين للمشاركة في الاجتماع المقرر إقامته في الدوحة أو القاهرة، لمحاولة التوصل إلى اتفاق لتحرير الرهائن المحتجزين في غزة ووقف إطلاق النار. فيما لم يصدر أي تعليق رسمي لحركة حماس وقائدها الجديد يحيى السنوار.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240809-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AA%D9%88%D8%A7%D9%81%D9%82-%D8%B9%D9%84%D9%89-%D8%A7%D8%B3%D8%AA%D8%A6%D9%86%D8%A7%D9%81-%D8%A7%D9%84%D9%85%D8%AD%D8%A7%D8%AF%D8%AB%D8%A7%D8%AA-%D8%AD%D9%88%D9%84-%D9%87%D8%AF%D9%86%D8%A9-%D9%81%D9%8A-15-%D8%A2%D8%A8,09/08/2024 - 10:50,"
                                    الأخبار المغاربية
                            "
9,France 24,الانتخابات الأمريكية: تغريدات إيلون ماسك المضللة تحقق 1.2 مليار مشاهدة,"
أشارت منظمة غير حكومية الخميس إلى أن معلومات مضللة أو خاطئة بشأن الانتخابات الأمريكية نشرها إيلون ماسك على شبكته الاجتماعية ""إكس"" نالت أكثر من 1,2 مليار مشاهدة هذه السنة، مؤكدة تأثير الملياردير الأميركي الداعم لدونالد ترامب على الحملة.
وأحصى مركز مكافحة الكراهية الرقمية (CCDH) خمسين منشورا بشأن الانتخابات نشرها ايلون ماسك منذ كانون الثاني/يناير وصنفها متخصصون في المعلومات المضللة بأنها كاذبة أو مغلوطة.
مع 193 مليون مشترك على منصة اكس، يؤكد ماسك الذي اشترى هذه الشبكة الاجتماعية عام 2022 في مقابل 44 مليار دولار، على سبيل المثال، أن الديموقراطيين يشجعون الهجرة غير الشرعية ""لاستقدام ناخبين"".
وواجه الملياردير أيضا انتقادات شديدة لأنه نقل في نهاية تموز/يوليو مقطع فيديو تم التلاعب به لنائبة الرئيس الأميركي والمرشحة الديمقراطية كامالا هاريس، وحظي بملايين المشاهدات، والذي قدمه بعد ذلك على أنه ""تهكم"".
ولا تعرض هذه الرسائل ""الملاحظات"" المعتادة أسفل المنشورات والتي أنشأها مستخدمون لوضع الرسائل المشكوك فيها أو الخاطئة في سياقها، وهي أداة تروج لها منصة اكس لمكافحة التضليل الإعلامي.

فرانس24/أ ف ب","
                                        قال مركز مكافحة الكراهية الرقمية إن إيلون ماسك نشر ما لا يقل عن 50  تغريدة على منصة إكس، التي يمتلكها، منذ يناير تحتوي على معلومات مضللة أو خاطئة  حول الانتخابات الرئاسية الأمريكية.  ومع اقتراب موعد الاستحقاقات الرئاسية الأمريكية، يرى العديد من الخبراء في الشأن الأمريكي أن آراء ماسك الداعمة لدونالد ترامب وهجومه المتكرر ضد الديمقراطيين قد يؤثر بشكل ملموس على تصويت الناخبين.                ",https://www.france24.com/ar/%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7/20240809-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9-%D8%AA%D8%BA%D8%B1%D9%8A%D8%AF%D8%A7%D8%AA-%D8%A5%D9%8A%D9%84%D9%88%D9%86-%D9%85%D8%A7%D8%B3%D9%83-%D8%A7%D9%84%D9%85%D8%B6%D9%84%D9%84%D8%A9-%D8%AA%D8%AD%D9%82%D9%82-1-2-%D9%85%D9%84%D9%8A%D8%A7%D8%B1-%D9%85%D8%B4%D8%A7%D9%87%D8%AF%D8%A9,09/08/2024 - 12:48,"

                                    أمريكا
                            "
