,source,title,content,description,url,published_at,tags
0,France 24,آلاف المتظاهرين في تل أبيب يطالبون بإنهاء الحرب في غزة والإفراج عن الرهائن,,"
                                                خرج آلاف المتظاهرين في تل أبيب في تجمع حاشد السبت لمطالبة رئيس الوزراء بنيامين نتانياهو بإنهاء الحرب في غزة والإفراج عن الرهائن المحتجزين لدى حركة حماس.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241020-%D8%A2%D9%84%D8%A7%D9%81-%D8%A7%D9%84%D9%85%D8%AA%D8%B8%D8%A7%D9%87%D8%B1%D9%8A%D9%86-%D9%81%D9%8A-%D8%AA%D9%84-%D8%A3%D8%A8%D9%8A%D8%A8-%D9%84%D8%A5%D9%86%D9%87%D8%A7%D8%A1-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-%D9%88%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D8%A7%D8%AC-%D8%B9%D9%86-%D8%A7%D9%84%D8%B1%D9%87%D8%A7%D8%A6%D9%86,20/10/2024 - 15:27,"

                                    الشرق الأوسط
                            "
1,France 24,قصف مخابئ أسلحة ومقر استخبارات لحزب الله,,"
                                                 قالت إسرائيل إن سلاح الجو هاجم اليوم الأحد مقر مخابرات جماعة حزب الله اللبنانية في بيروت فضلا عن ورشة عمل تحت الأرض لإنتاج الأسلحة. وقال المتحدث باسم الجيش أفيخاي أدرعي على إكس ""جيش الدفاع هاجم مقر قيادة لركن الاستخبارات التابع لحزب الله وورشة إنتاج أسلحة تحت الأرض في بيروت"".                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241020-%D9%82%D8%B5%D9%81-%D9%85%D8%AE%D8%A7%D8%A8%D8%A6-%D8%A3%D8%B3%D9%84%D8%AD%D8%A9-%D9%88%D9%85%D9%82%D8%B1-%D8%A7%D8%B3%D8%AA%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D8%AA-%D9%84%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87,20/10/2024 - 13:48,"
                                    الأخبار المغاربية
                            "
2,France 24,ماسك يمنح مليون دولار لشخص وقع على عريضة تؤيد الدستور الأمريكي ويتعهد بمواصلة دعم ترامب,"
منح الملياردير الأمريكي إيلون ماسك مؤسس شركة تسلا ورئيسها التنفيذي السبت شيكا بقيمة مليون دولار لأحد الحاضرين في فعالية أقامها في بنسلفانيا بهدف حشد المؤيدين خلف دونالد ترامب المرشح للرئاسة الأمريكية عن الحزب الجمهوري. وكان الفائز رجلا يُدعى جون دريهر، وفقا لطاقم العمل القائم على تنظيم الفعالية.
وتعهد ماسك أيضا بالتبرع بمليون دولار يوميا حتى انتخابات الخامس من نوفمبر/ تشرين الثاني لأي شخص يوقع على العريضة.
وقال ماسك وهو يسلم الشيك للفائز ""بالمناسبة، لم يكن لدى جون أي فكرة. على أي حال، على الرحب والسعة"".
المال هو أحدث مثال على استخدام ماسك لثروته غير العادية للتأثير على السباق الرئاسي الذي يشهد تنافسا شديدا بين ترامب ومنافسته الديمقراطية كاملا هاريس.
وأسس مارك لجنة عمل سياسي (أمريكا بي.إيه.سي) لدعم الحملة الرئاسية لترامب. وتساعد اللجنة في حشد وتسجيل الناخبين في الولايات المتأرجحة، ولكن هناك علامات على أنها تواجه صعوبات في تحقيق أهدافها.
تعد فعالية هاريسبرغ الثالثة خلال يومين في بنسلفانيا حيث يعمل ماسك على تشجيع المؤيدين على التصويت المبكر وحمل آخرين على فعل الشيء نفسه.
وقال السبت إنه إذا فازت هاريس فستكون ""الانتخابات الأخيرة""، في إشارة إلى أن الولايات المتحدة لن يكون لها وجود بعد ذلك.
وأضاف أن محاولتي الاغتيال اللتين تعرض لهما ترامب تثبتان أنه يسبب إزعاجا للبعض وسيغير الوضع الراهن بطرق لن تفعلها هاريس. وقال إن هذا هو السبب في عدم تعرض هاريس لأي محاولة اغتيال.
وقال ماسك وهو يسلم الشيك للفائز ""بالمناسبة، لم يكن لدى جون أي فكرة. على أي حال، على الرحب والسعة"".
وتقول العريضة التي يطلب ماسك من الناس التوقيع عليها ""التعديلان الأول والثاني يكفلان حرية التعبير والحق في حمل السلاح. من خلال التوقيع أدناه، أتعهد بدعمي للتعديلين الأول والثاني"".
وقدم ماسك، الذي صنفته مجلة فوربس بأنه أغنى شخص في العالم، حتى الآن ما لا يقل عن 75 مليون دولار إلى لجنة العمل السياسي الداعمة لحملة ترامب، وفقا لمعلومات اتحادية، مما يجعل اللجنة جزءا أساسيا من مساعي ترامب للعودة إلى البيت الأبيض.
وأصبح ماسك هذا العام مؤيدا صريحا لترامب.
من جهته، قال ترامب إنه إذا تم انتخابه فسوف يعين ماسك على رأس لجنة معنية بالكفاءة الحكومية.
","
                                        في سياق دعمه القوي لحملة مرشح الحزب الجمهوري للانتخابات الرئاسية الأمريكية دونالد ترامب، منح الملياردير إيلون ماسك السبت شيكا بقيمة مليون دولار لشخص وقع على عريضة له على الإنترنت لدعم دستور الولايات المتحدة. وخلال فعالية هاريسبرغ في بنسلفانيا لتشجيع المؤيدين على التصويت المبكر، تعهد مؤسس شركة تسلا ورئيسها التنفيذي بالتبرع بمليون دولار يوميا حتى موعد الاقتراع، مضيفا أن فوز كامالا هاريس يعني ""الانتخابات الأخيرة""، في إشارة إلى أن الولايات المتحدة لن يكون لها وجود بعد ذلك.                ",https://www.france24.com/ar/%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7/20241020-%D9%85%D8%A7%D8%B3%D9%83-%D9%8A%D9%85%D9%86%D8%AD-%D9%85%D9%84%D9%8A%D9%88%D9%86-%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D9%84%D8%B4%D8%AE%D8%B5-%D9%88%D9%82%D8%B9-%D8%B9%D9%84%D9%89-%D8%B9%D8%B1%D9%8A%D8%B6%D8%A9-%D8%AA%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D8%AF%D8%B3%D8%AA%D9%88%D8%B1-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A-%D9%88%D9%8A%D8%AA%D8%B9%D9%87%D8%AF-%D8%A8%D9%85%D9%88%D8%A7%D8%B5%D9%84%D8%A9-%D8%AF%D8%B9%D9%85-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8,20/10/2024 - 07:14,"

                                    أمريكا
                            "
3,France 24,غزة: 73 قتيلا على الأقل في بيت لاهيا جراء قصف صاروخي إسرائيلي,,"
                                                قتل 73 شخصا على الأقل في بيت لاهيا بشمال القطاع جرّاء قصف صاروخي شنه الطيران الحربي الإسرائيلي على مربّع سكني، بحسب ما أعلن الدفاع المدني الفلسطيني السبت. فيما أكد الجيش الإسرائيلي في بيان أن قواته ""قضت على العشرات من الإرهابيين خلال مواجهات عن قرب على الأرض وفي ضربات جوية"".                     ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241020-%D8%B9%D8%B4%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D9%82%D8%AA%D9%84%D9%89-%D9%81%D9%8A-%D8%A8%D9%8A%D8%AA-%D9%84%D8%A7%D9%87%D9%8A%D8%A7,20/10/2024 - 18:49,"

                                    الشرق الأوسط
                            "
4,France 24,ولادة شبل في حديقة الرباط من فصيلة منقرضة في البرية منذ 1947,,"
                                                بعد عامين فقط على تشكيل أول مجموعة من اسود الاطلس في حديقة الحيوانات في العاصمة المغربية الرباط. الحدييقة شهدت ولادة اول شبل من الفصيلة المنقرضة من العام 1947 في البرية. ولادة تدخل في اطار برنامج وطني يهدف إلى حماية اسود الاطلس في المغرب الذي يحتضن وفق السلطات على الارجح أكبر مجموعة عالمية، تضم ما بين 30 إلى 40 فردًا.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241019-%D9%88%D9%84%D8%A7%D8%AF%D8%A9-%D8%B4%D8%A8%D9%84-%D9%81%D9%8A-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D8%A8%D8%A7%D8%B7-%D9%85%D9%86-%D9%81%D8%B5%D9%8A%D9%84%D8%A9-%D9%85%D9%86%D9%82%D8%B1%D8%B6%D8%A9-%D9%85%D9%86-1947,20/10/2024 - 01:24,"
                                    الأخبار المغاربية
                            "
5,France 24,ترامب يعمل في مطعم وجبات سريعة في بنسلفانيا وهاريس برفقة موسيقيين في جورجيا,,"
                                                في طريقهما الى البيت الابيض، المرشحان دونالد ترامب وكامالا هاريس يتوقفان الليلة في ولايتين متارجحتين حاسمتين: بنسلفانيا حيث سيعمل دونالد ترامب ليوم كامل في مطعم تابع لسلسلة وجبات سريعة شهيرة. بينما تتوقف هاريس في ولاية جورجيا، مسقط راس الرئيس الامريكي السابق جيمي كارتر الذي حقق امنيته بلوغ عمر المئة عام. وادلى بصوته عبر البريد للمرشحة الديموقراطية. هاريس ستحظى ايضا في جورجيا بدعم مهم من العازفة ليزو والمغني آشر.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241019-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%8A%D8%B9%D9%85%D9%84-%D9%81%D9%8A-%D9%85%D8%B7%D8%B9%D9%85-%D9%88%D8%AC%D8%A8%D8%A7%D8%AA-%D8%B3%D8%B1%D9%8A%D8%B9%D8%A9-%D9%81%D9%8A-%D8%A8%D9%86%D8%B3%D9%84%D9%81%D8%A7%D9%86%D9%8A%D8%A7-%D9%88%D9%87%D8%A7%D8%B1%D9%8A%D8%B3-%D8%A8%D8%B1%D9%81%D9%82%D8%A9-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D8%AC%D9%88%D8%B1%D8%AC%D9%8A%D8%A7,20/10/2024 - 00:55,"
                                    الأخبار المغاربية
                            "
6,France 24,صعوبات جمة في للوصول وعلاج المصابين في غزة جراء الضربات الإسرائيلية المتواصلة,,"
                                                قال الصحفي رامي أبو جاموس الموجود في دير البلح في قطاع غزة إن طواقم الإسعاف تعاني من صعوبات جمة للوصول للمصابين جراء الضربات الإسرائيلية ونقلهم للمستشفيات لتلقي العلاج.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241020-ar-nw-grab-rami-13h-jarrar-ghazi,20/10/2024 - 13:27,"

                                    الشرق الأوسط
                            "
7,France 24,استهداف مقر إقامة نتانياهو في قيساريا بمسيرات أطلقت من لبنان,,"
                                                أورد مكتب رئيس الوزراء الإسرائيلي بنيامين نتانياهو أن مسيَّرة أطلقت من لبنان السبت استهدفت مقر إقامته في قيساريا شمالي تل أبيب، مضيفا أن ""نتانياهو وزوجته لم يكونا هناك ولم يوقع الحادث أي ضحايا"". فيما أكد الجيش الإسرائيلي أن 115 مقذوفة على الأقل أطلقت من لبنان باتجاه الدولة العبرية وسط الحرب المتواصلة بين إسرائيل وحزب الله.                     ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241020-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%85%D9%82%D8%B1-%D8%A5%D9%82%D8%A7%D9%85%D8%A9-%D9%86%D8%AA%D8%A7%D9%86%D9%8A%D8%A7%D9%87%D9%88-%D9%81%D9%8A-%D9%82%D9%8A%D8%B3%D8%A7%D8%B1%D9%8A%D8%A7-%D8%A8%D9%85%D8%B3%D9%8A%D8%B1%D8%A7%D8%AA-%D8%A3%D8%B7%D9%84%D9%82%D8%AA-%D9%85%D9%86-%D9%84%D8%A8%D9%86%D8%A7%D9%86,20/10/2024 - 07:29,"
                                    الأخبار المغاربية
                            "
8,France 24,مولدافيا: نتائج أولية تكشف رفض الناخبين الانضمام للاتحاد الأوروبي,"
صوت المولدافيون بغالبيتهم الأحد ضد انضمام بلادهم إلى الاتحاد الأوروبي، خلال استفتاء نظم في الجمهورية السوفياتيّة السابقة، وفق ما أظهرت نتائج جزئية صادرة عن اللجنة الانتخابيّة.
وبعد فرز أكثر من 60 % من الأصوات، بلغت نسبة الرافضين 55 % في مقابل نحو 45 % لمؤيدي الانضمام إلى الاتحاد الأوروبي.
وإذا تأكدت النتيجة فستشكل مفاجأة. لكن الوضع قد يتغير، إذ إن فرز عدد كبير من الأصوات لا يزال جاريا في العاصمة كيشيناو، الأكثر تأييدا للاتحاد الأوروبي.
وأُجري الاستفتاء بمبادرة من مايا ساندو التي قطعت العلاقات مع موسكو وتقدمت بطلب انضمام مولدافيا إلى الاتحاد الأوروبي عقب غزو روسيا لأوكرانيا عام 2022.
وعلقت ساندو على النتائج الجزئية بالقول إن ما حدث هو ""هجوم غير مسبوق على حرية بلادنا وديمقراطيتها"".
وألقت باللوم على ""مجموعات إجرامية تعمل مع قوى أجنبية معادية لمصالحنا الوطنية""، مضيفةً ""هدفهم تقويض العملية الديمقراطية"".
وفي الانتخابات الرئاسية التي أجريت الأحد أيضا، تصدّرت ساندو الدورة الأولى، على ما أظهرت نتائج جزئية صادرة عن اللجنة بعد حملة تخللتها مخاوف من تدخل روسي.
وبعد فرز أكثر من 40 % من الأصوات حصلت خبيرة الاقتصاد البالغة 52 عاما على 35 % من الأصوات.
وستواجه في الدورة الثانية في الثالث من تشرين الثاني/نوفمبر الكسندر ستويانوغلو، المدعي العام السابق البالغ 57 عاما والمدعوم من الاشتراكيين المؤيدين للروس والذي سجّل نتيجة أفضل من المتوقع بحصوله على 30 % من الأصوات.
ومع تصاعد الحرب في أوكرانيا إلى الشرق وتحول الأضواء السياسية والدبلوماسية إلى الجمهورية السوفياتية السابقة، أدلى الناخبون في مولدافيا الأحد التصويت في انتخابات رئاسية واستفتاء حول عضوية الاتحاد الأوروبي.
وسارعت مولدافيا إلى تكثيف جهودها للإفلات من فلك موسكو وشرعت في عملية مطولة من المحادثات للانضمام إلى الاتحاد الأوروبي.
وقالت ساندو بعد إدلائها بصوتها: ""تصويتنا في الاستفتاء سيحدد مصيرنا لعقود عديدة مقبلة""، داعية جميع مواطني مولدافيا إلى الإدلاء بأصواتهم، وخصوصا المغتربين. وتظهر استطلاعات الرأي أن معظم ناخبي مولدافيا يؤيدون الانضمام إلى الاتحاد الأوروبي الذي يضم 27 دولة، إلا أن خمسة من المرشحين طلبوا من أنصارهم التصويت ""بلا"" أو مقاطعة التصويت قائلين إن توقيت الاستفتاء خدعة لتعزيز فرض ساندو.
ويتطلب الاستفتاء مشاركة ثلث الناخبين المسجلين على الأقل حتى يُعتبر قانونيا، لكن سجلات الناخبين لم يتم تحديثها منذ سنوات على الرغم من هجرة الكثيرين.
وقال مسؤولو الانتخابات إن نسبة الإقبال تجاوزت 16 بالمئة حتى الساعة 12 ظهرا. وقاطع ستويانوغلو الاستفتاء أثناء إدلائه بصوته، وقال للصحفيين إن البلاد بحاجة إلى حكومة جديدة وإنه يؤيد سياسة خارجية ""متوازنة"" من شأنها تطوير العلاقات مع الاتحاد الأوروبي وروسيا والولايات المتحدة والصين.
ومن المتوقع أن تصدر اللجنة المركزية للانتخابات نتائج أولية مبكرة في العاشرة مساء (1900 بتوقيت غرينتش).
وتنقلت الدولة التي يقل عدد سكانها عن ثلاثة ملايين نسمة وتقع بين رومانيا وأوكرانيا، بين مسارين أحدهما مؤيد للغرب والآخر مؤيد لروسيا منذ تفكك الاتحاد السوفياتي في1991.
وتدهورت العلاقات مع موسكو منذ تولي ساندو السلطة في ديسمبر/ كانون الأول 2020. ونددت حكومة مولدوفا بغزو روسيا لأوكرانيا في فبراير/ شباط 2022، واتهمت ساندو روسيا بالتخطيط للإطاحة بها، كما عملت على تنويع مصادر الطاقة بعد أن خفضت روسيا إمدادات الغاز.

وأصدرت وزارة الخارجية بيانا قالت فيه إن مركزي اقتراع في موسكو، من بين العديد من المراكز التي تم إنشاؤها لمواطني مولدافيا الذين يعيشون في الخارج، كانا مكتظين ""بشكل مصطنع"" بالناس وحذرت مما قالت إنها قد تكون محاولات غير قانونية لنقل الناخبين بالحافلات.
وقالت أجهزة معنية بإنفاذ القانون الخميس إنها كشفت عن برنامج تم بموجبه نقل مئات الأشخاص إلى روسيا للخضوع لتدريب على إثارة أعمال شغب واضطرابات مدنية. وتنفي روسيا التدخل في مولدوفا، وتتهم حكومتها منذ فترة طويلة بأنها مصابة ""برهاب روسيا"".

فرانس24/ رويترز","
                                        أدلى الناخبون في مولدافيا بأصواتهم الأحد في انتخابات رئاسية واستفتاء حول عضوية الاتحاد الأوروبي في مرحلة محورية يمكن أن تدعم مساعي البلد الصغير الذي يقوم اقتصاده على الزراعة، للانضمام إلى التكتل الأوروبي، وسط مخاوف من تدخل روسيا في هذه الانتخابات.                ",https://www.france24.com/ar/%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7/20241020-%D9%85%D9%88%D9%84%D8%AF%D8%A7%D9%81%D9%8A%D8%A7-%D8%A7%D8%B3%D8%AA%D9%81%D8%AA%D8%A7%D8%A1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%A7%D9%86%D8%B6%D9%85%D8%A7%D9%85-%D9%84%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D9%88%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%B1%D8%A6%D8%A7%D8%B3%D9%8A%D8%A9-%D8%B1%D9%87%D8%A7%D9%86%D9%87%D8%A7-%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D9%82%D8%A9-%D9%85%D8%B9-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7,20/10/2024 - 15:02,"

                                    أوروبا
                            "
9,France 24,فتح تحقيق بشأن تعرض جهاديين فرنسيين للتعذيب في العراق,"
تسود حالة من الترقب بين أهالي 11 جهاديا حُكم عليهم بالإعدام في العام 2019 ثم بالسجن المؤبد في العراق، إذ يطلب جميع هؤلاء قضاء عقوبتهم في فرنسا، فيما توجه قاضي تحقيق فرنسي إلى العراق للتحقيق مع اثنين منهم على الأقل بشأن تعرضهما للتعذيب.
وحسبما أفادت النيابة العامة الوطنية لمكافحة الإرهاب، فإن قاضي وحدة الجرائم ضد الإنسانية في محكمة باريس يحقّق منذ كانون الأول/ديسمبر 2023 في اتهامات بشأن تعرض الجهاديين المذكورين للتعذيب ولعقوبات ومعاملة غير إنسانية ومهينة ولاعتقال تعسّفي.
وقال ريتشارد سيديو محامي المدعيَين إبراهيم نجارة وفياني أوراغي: ""لا يمكننا أن نسمح بأن يضيع فرنسيون في السجون، بغض النظر عن خطورة الأفعال المتهمين بارتكابها"".
وأضاف: ""لا أطلب تبرئتهم بشكل مسبق، ولكن من الضروري أن يتم الحكم عليهم في ظروف عادلة، وليس في خمس دقائق، من دون محام. نحن بحاجة إلى إجراء تحقيق وإصدار حكم في فرنسا"".
واستغرقت الشكوى التي تم تقديمها عبر تشكيل طرف مدني في أيلول/سبتمبر 2020، وقتا طويلا قبل تثبيتها. وقررت المحاكم في البداية عدم التحقيق، لكن المحامي استأنف وحصل على بدء التحقيقات.
ويمنح هذا القرار أملا لأربعة جهاديين آخرين قدموا شكوى أيضا.
بعد سقوط تنظيم ""الدولة الإسلامية""، حكم على 11 جهاديا بالإعدام شنقا في حزيران/يونيو 2019. وفي أيار/مايو 2023، خففت المحاكم العراقية هذا الحكم إلى السجن المؤبّد.
وقال مصدر قضائي إن تخفيف الحكم جاء نتيجة تبادلات بين قضاة البلدين، إذ أن العراقيين أبدوا ""حرصا شديدا على التعاون"" مع النظام القضائي الفرنسي، الذي يحقق بشأن هؤلاء الأشخاص. وقالت النيابة العامة الوطنية لمكافحة الإرهاب أن الجهاديين الـ11 صدرت بحقهم مذكرات اعتقال بتهمة الارتباط بجماعة إرهابية إجرامية.
وفي هذا الإطار، أشار المصدر القضائي إلى أن ""جميعهم كانوا يشغلون مناصب عليا في تنظيم ""الدولة الإسلامية""، وبعضهم شارك في التخطيط لهجمات في فرنسا قبل مغادرته ثم أثناء وجوده في المنطقة العراقية السورية"".
ووفق وزارة العدل، فإنّ ثلاثة فرنسيين معتقلين في العراق، بينهم امرأتان، تطاولهم تحقيقات في إطار مكافحة الإرهاب.
وأوضح المصدر القضائي أنّه لمتابعة هذه التحقيقات، فإن القضاة يبحثون عن وسيلة ""للاستماع للمشتبه بهم من دون المساس بحقوقهم""، مضيفا أنهم ""توسطوا لدى العراقيين ليقبلوا بإرسال محامين"".
واقترح القضاة إجراء جلسات استجواب بموجب وضع الشاهد المساعد، وهو ما رفضه عدد من المعتقلين عبر محاميهم.
وقالت ماري دوزي وهي محامية أحد الجهاديين، إنّ ""الاستماع إليهم وهم يعرفون جيدا ظروف احتجازهم هو بمثابة تغاض عن ظروف الاحتجاز هذه""، متسائلة ""كيف يمكننا استجواب متقاضٍ مع العلم أنّه يتعرّض لمعاملة غير إنسانية ومهينة ثمّ نعود إلى باريس كأن شيئا لم يكن؟"".
من جهة أخرى، قبِل بعض المشتبه بهم بإجراء استجواب في كانون الأول/ديسمبر 2023.
وتم استجواب فضيل طاهر عويدات الملقب ""أبو مريم"" ليومين من قبل قاض فرنسي بحضور قاض عراقي ومحقق ومحام. وكان عويدات قد غادر إلى سوريا في العام 2014 مع 22 فردا من عائلته.
وندد ماتيو باغار الذي يدافع عن ثلاثة متهمين آخرين بـ""تشويه الإجراءات"".
وأشار إلى أن القضاء الفرنسي يجري ""جلسات استجواب لا تستوفي حقوق الدفاع، مما يضعف الإجراءات"" بدلا من انتظار تنفيذ مذكرة الاعتقال ونقل المتهمين إلى فرنسا.
بدورها، قالت شيرين حيدري مالاييري التي تدافع عن أحد المتهمين، إن ""الترحيل هو القاعدة، والمشكلة أنّ السلطات الفرنسية تحيد عنها من دون مبرّر"".
وقال ممثلان لجمعيات ضحايا الهجمات، هما جورج سالينس وآرثر دينوفو، لوكالة الأنباء الفرنسية، إنهما يريدان إعادتهم إلى بلادهم من أجل ""مزيد من الشفافية"" في التحقيقات.
وفي العراق، قال مصدر قضائي طلب عدم الكشف عن هويته إن بلاده ""لم تتلقّ أي طلب رسمي من السلطات الفرنسية لإعادة المحكومين الفرنسيين إلى بلادهم"".
زار أربعة محامين سجن الرصافة في خريف العام 2023 وفي شباط/فبراير 2024.
واستخلصوا من تواصلهم غير السري مع موكليهم مذكّرتين مثيرتين للقلق، تمّت إحالتهما على القضاء الفرنسي وتمكّنت وكالة الأنباء الفرنسية من الاطلاع عليهما.
وبحسب هاتين المذكرتين، فإنّ السجناء يعيشون في ""زنزانات"" مكتظة بأكثر من 120 رجلا، وليس فيها سوى دش واحد ومرحاضين.
كما أنهم لا يستخدمون سوى ""زجاجة تحوي ليترا ونصف ليتر من الماء في اليوم، وذلك للشرب والاهتمام بنظافتهم وغسل أطباقهم"".
ولا يتلقى النزلاء العلاج، حتى من يعاني منهم أمراضا خطيرة.
","
                                        يحقق قاضي وحدة الجرائم ضد الإنسانية في محكمة باريس منذ كانون الأول/ديسمبر 2023 في اتهامات بشأن تعرض جهاديين فرنسيين حُكم عليهم بالإعدام في 2019 ثم بالسجن المؤبد في العراق للتعذيب، فيما توجه قاضي تحقيق فرنسي آخر إلى العراق للتحقيق مع اثنين منهم على الأقل. وحسب محامي بعض المتهمين الـ11، فالغاية من الخطوة عدم السماح بأن يضيع فرنسيون في السجون، بغض النظر عن خطورة الأفعال المتهمين بارتكابها.                ",https://www.france24.com/ar/%D9%81%D8%B1%D9%86%D8%B3%D8%A7/20241020-%D9%81%D8%AA%D8%AD-%D8%AA%D8%AD%D9%82%D9%8A%D9%82-%D8%A8%D8%B4%D8%A3%D9%86-%D8%AA%D8%B9%D8%B1%D8%B6-%D8%AC%D9%87%D8%A7%D8%AF%D9%8A%D9%8A%D9%86-%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D9%8A%D9%86-%D9%84%D9%84%D8%AA%D8%B9%D8%B0%D9%8A%D8%A8-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82,20/10/2024 - 14:08,"

                                    فرنسا
                            "
