,source,title,content,description,url,published_at,tags
0,France 24,ما هي رؤية ترامب لوقف الحرب في أوكرانيا؟,,"
                                                حضّ الرئيس الأميركي دونالد ترامب نظيره الروسي فلاديمير بوتين الأربعاء على التوصل لاتفاق يضع حدا للحرب الطاحنة الدائرة في أوكرانيا ""على الفور"" وإلا فستواجه موسكو رسوما جمركية وعقوبات.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250124-%D9%85%D8%A7-%D8%B1%D8%A4%D9%8A%D8%A9-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%84%D9%88%D9%82%D9%81-%D8%AD%D8%B1%D8%A8-%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7,24/01/2025 - 09:55,"
                                    الشرق الأوسط
                            "
1,France 24,معاداة السامية في ألمانيا: الناجون من الهولوكوست يكافحون ضد النسيان,,"
                                                80 عاما مرت على تحرير معسكرات النازية، لكن شهادات الناجين من الهولوكوست ممن هم على قيد الحياة ما زالت تشكل ضرورة،  باعتبار كلماتهم سلاحاً فعالاً في مواجهة تصاعد اليمين المتطرف ومعاداة السامية في ألمانيا. ومع تجدد الاحتفال بذكرى التحرير، تعود شهادات الناجين من المحرقة إلى الواجهة فيما يزداد القلق، من تقدم حزب اليمين المتطرف ""AFD"" خاصة بعدما حققه من نتائج تاريخية شرق البلاد خلال الانتخابات الإقليمية في سبتمبر 2024، بينما يحظى بنسبة تتجاوز العشرين بالمائة من نوايا التصويت في الانتخابات التشريعية المبكرة المقررة في فبراير 2025. يضاف إلى ذلك تصاعد معاداة السامية وزيادة الاعتداءات ضد المجتمع اليهودي منذ 7 أكتوبر 2023.                     ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D9%81%D9%8A-%D8%B9%D9%85%D9%82-%D8%A7%D9%84%D8%AD%D8%AF%D8%AB/20250124-%D9%85%D8%B9%D8%A7%D8%AF%D8%A7%D8%A9-%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7-%D8%A7%D9%84%D9%86%D8%A7%D8%AC%D9%88%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D9%87%D9%88%D9%84%D9%88%D9%83%D9%88%D8%B3%D8%AA-%D9%8A%D9%83%D8%A7%D9%81%D8%AD%D9%88%D9%86-%D8%B6%D8%AF-%D8%A7%D9%84%D9%86%D8%B3%D9%8A%D8%A7%D9%86,24/01/2025 - 16:37,"

                                    أوروبا
                            "
2,France 24,أستراليا المفتوحة للتنس: الإيطالي سينر حامل اللقب يلحق بالألماني زفيريف إلى المباراة النهائية,"
إثر فوزه الجمعة على الأمريكي بن شيلتون 7-5 (7-2) و6-2 و6-2، تأهل الإيطالي يانيك سينر حامل اللقب إلى نهائي بطولة أستراليا المفتوحة لكرة المضرب. وكان الصربي نوفاك جوكوفيتش انسحب، الجمعة، بسبب معاناته من ""تمزق عضلي"" في فخذه الأيسر، من مباراة نصف النهائي لبطولة أستراليا المفتوحة في كرة المضرب فاسحا الطريق لبلوغ غريمه الألماني ألكسندر زفيريف المصنف ثانيا المباراة النهائية.
وانسحب جوكوفيتش في نهاية المجموعة الأولى عندما كان زفيريف متقدما بنتيجة 7-6 (7-5). وبذلك يلتقي زفيريف الإيطالي يانيك سينر حامل اللقب والفائز على الأمريكي بن شيلتون 7-5 (7-2) و6-2 و6-2..
وكشف جوكوفيتش (37 عاما) الذي كان يمني النفس بإحرازه لقبه الخامس والعشرين في الغراند سلام والانفراد بالرقم القياسي في الفئتين (رجال وسيدات) في مؤتمر صحافي بعد المباراة بأنه يعاني من ""تمزق عضلي"" في فخذه الأيسر. وقال جوكوفيتش: ""فعلت كل ما في وسعي من أجل إدارة التمزق العضلي الذي كنت أعاني منه"" في إشارة إلى إصابته خلال مباراة الدور ربع النهائي ضد الإسباني كارلوس ألكاراس وكشف حينها بأنه قلق من طبيعة هذه الإصابة.
وأضاف: ""الدواء والعناية والضمادة التي وضعتها ساعدت بعض الشيء لكن في نهاية المجموعة الأولى بدأت أشعر بوجع يكبر تدريجيا وكان من الصعب الاستمرار"". وأضاف: ""النهاية حزينة لكنني حاولت"".
وهي المرة الأولى التي يبلغ فيها زفيريف مباراة القمة في أستراليا علما بأنه خسر في مباراتين نهائيتين في بطولة كبرى وتحديدا في رولان غاروس الفرنسية العام الماضي، وفلاشينغ ميدوز الأمريكية عام 2020.

فرانس24/ أ ف ب","
                                        تأهل الإيطالي يانيك سينر حامل اللقب إلى نهائي بطولة أستراليا المفتوحة لكرة المضرب، الجمعة، إثر فوزه على الأمريكي بن شيلتون 7-5 (7-2) و6-2 و6-2. ويلتقي سينر الأحد بالألماني ألكسندر زفيريف الذي تأهل في وقت سابق إثر انسحاب مناسفه الصربي نوفاك جوكوفيتش لإصابته ""بتمزق عضلي"" في الفخذ الأيسر.                 ",https://www.france24.com/ar/%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9/20250124-%D8%A3%D8%B3%D8%AA%D8%B1%D8%A7%D9%84%D9%8A%D8%A7-%D8%A7%D9%84%D9%85%D9%81%D8%AA%D9%88%D8%AD%D8%A9-%D8%AC%D9%88%D9%83%D9%88%D9%81%D9%8A%D8%AA%D8%B4-%D9%8A%D9%86%D8%B3%D8%AD%D8%A8-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%A7%D9%84%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-%D9%88%D8%B2%D9%81%D9%8A%D8%B1%D9%8A%D9%81-%D9%8A%D8%AA%D8%A3%D9%87%D9%84-%D9%84%D9%84%D9%85%D8%A8%D8%A7%D8%B1%D8%A7%D8%A9-%D8%A7%D9%84%D9%86%D9%87%D8%A7%D8%A6%D9%8A%D8%A9,24/01/2025 - 09:20,"

                                    رياضة
                            "
3,France 24,انسحاب إسرائيل من جنوب لبنان سيتأخر لما بعد انقضاء المهلة المحددة في اتفاق الهدنة,"
قالت إسرائيل الجمعة إن الانسحاب التدريجي لقواتها من جنوب لبنان ""سيتواصل"" إلى ما بعد انقضاء مهلة الستين يوما المنصوص عليها في اتفاق وقف إطلاق النار الذي ينتهي الأحد، محملة لبنان المسؤولية عن عدم احترام التزاماته ""بشكل كامل"".
في هذا الصدد، أوضح مكتب رئيس الوزراء بنيامين نتانياهو في بيان: ""بما أن اتفاق وقف إطلاق النار لم ينفّذ بشكل كامل من جانب لبنان، فإن عملية الانسحاب المرحلي ستتواصل بالتنسيق مع الولايات المتحدة"".
وشدد البيان الإسرائيلي على أن أحد شروط الاتفاق نص على ""انتشار الجيش اللبناني في جنوب لبنان"" وفرض ""انسحاب حزب الله إلى ما وراء (نهر) الليطاني"".
وتقديرا منها أن الواقع مخالف للنص، فإن الدولة العبرية ""لن تعرّض بلداتها ومواطنيها للخطر، وستحقق أهداف الحرب في الشمال (إسرائيل)، بالسماح للسكان بالعودة إلى منازلهم بأمان""، وفق نفس البيان.
كذلك، قال المتحدث باسم الحكومة الإسرائيلية دافيد مينسر للصحافيين: ""هناك تحركات إيجابية حيث حل الجيش اللبناني وقوات اليونيفيل محل قوات حزب الله، مثلما ينص الاتفاق"". مضيفا: ""أوضحنا أيضا أن هذه التحركات لا تتم بالسرعة الكافية، وهناك الكثير من العمل الذي يتعين القيام به""، مؤكدا أن تل أبيب تريد استمرار الاتفاق.
ولم يرد مينسر بشكل مباشر على أسئلة حول ما إذا كانت إسرائيل قد طلبت تمديد الاتفاق، كما لم يوضح ما إذا كانت القوات الإسرائيلية ستبقى في لبنان بعد انتهاء مهلة الستين يوما.
وكان الرئيس اللبناني جوزاف عون دعا السبت الماضي إلى انسحاب إسرائيل من جنوب البلاد ""ضمن المواعيد المحددة"" بموجب الاتفاق الذي أنهى الحرب بين حزب الله وإسرائيل.
وينص الاتفاق أيضا على ضرورة انتشار الجيش اللبناني إلى جانب قوة الأمم الموقتة العاملة في جنوب لبنان (يونيفيل).
وندد عون أيضا بـ""استمرار الخروقات الإسرائيلية البرية والجوية ولاسيما لجهة تفجير المنازل وتدمير القرى الحدودية"". واعتبر أن ذلك ""استمرار لانتهاك السيادة اللبنانية وإرادة المجتمع الدولي بعودة الاستقرار إلى الجنوب اللبناني"".
وتشرف لجنة على آلية تنفيذ الاتفاق، تضم في عضويتها قوة اليونيفيل.
فرانس24/ أ ف ب/ رويترز","
                                        سيتأخر الانسحاب الإسرائيلي من جنوب لبنان إلى ما بعد انقضاء المهلة المحددة بموجب الهدنة أي 60 يوما والتي تنتهي الأحد، حسبما أعلن مكتب بنيامين نتانياهو الجمعة متهما السلطات اللبنانية بعدم تنفيذ الاتفاق بشكل كامل. كما أشار المتحدث باسم الحكومة الإسرائيلية إلى أن تل أبيب تريد استمرار الاتفاق موضحا بأن ""هناك الكثير من العمل الذي يتعين القيام به"".                ",https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20250124-%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D9%85%D9%86-%D8%AC%D9%86%D9%88%D8%A8-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D8%B3%D9%8A%D8%AA%D8%A3%D8%AE%D8%B1-%D9%84%D9%85%D8%A7-%D8%A8%D8%B9%D8%AF-%D8%A7%D9%86%D9%82%D8%B6%D8%A7%D8%A1-%D8%A7%D9%84%D9%85%D9%87%D9%84%D8%A9-%D8%A7%D9%84%D9%85%D8%AD%D8%AF%D8%AF%D8%A9-%D9%81%D9%8A-%D8%A7%D8%AA%D9%81%D8%A7%D9%82-%D8%A7%D9%84%D9%87%D8%AF%D9%86%D8%A9,24/01/2025 - 16:00,"

                                    الشرق الأوسط
                            "
4,France 24,إسرائيل تلمح إلى تأجيل انسحابها من جنوب لبنان وحزب الله يحذر من تجاوز هدنة الـ60 يوما,"
أكدت إسرائيل، الخميس، أن تنفيذ بنود اتفاق وقف إطلاق النار مع حزب الله اللبناني يسير بوتيرة أبطأ من المتوقع، مشيرة إلى وجود عمل إضافي لضمان استكمال الاتفاق. في المقابل، دعا حزب الله إلى تكثيف الجهود الدولية لضمان انسحاب القوات الإسرائيلية من جنوب لبنان بحلول الإثنين، وفقا لما نص عليه الاتفاق.
وينص الاتفاق الذي تم التوصل إليه في تشرين الثاني/نوفمبر الماضي، بوساطة أمريكية وفرنسية، على انسحاب القوات الإسرائيلية من جنوب لبنان، مقابل انسحاب مقاتلي حزب الله وأسلحتهم من المنطقة، وانتشار الجيش اللبناني.
ومن المقرر أن تنتهي المهلة المحددة، ومدتها ستون يوما، عند الساعة الرابعة صباح الإثنين المقبل (0200 بتوقيت غرينتش).
وشهدت الأشهر السابقة انتهاء قتال استمر أكثر من عام بين الطرفين، اندلع بعد حرب غزة، وبلغ ذروته مع شن إسرائيل هجوما كبيرا تسبب في نزوح أكثر من 1.2 مليون شخص في لبنان، وإضعاف حزب الله بشكل كبير.
وصرح المتحدث باسم الحكومة الإسرائيلية، دافيد مينسر، الخميس، بأن هناك تقدما إيجابيا، حيث حلت قوات الجيش اللبناني وقوة الأمم المتحدة المؤقتة في لبنان (اليونيفيل) محل مقاتلي حزب الله في بعض المناطق. لكنه أشار إلى أن التنفيذ لا يسير بالسرعة المطلوبة، مؤكدا رغبة إسرائيل في استمرار الاتفاق.
ورفض مينسر الإجابة بشكل مباشر عن أسئلة حول احتمال طلب تمديد الاتفاق أو بقاء القوات الإسرائيلية في جنوب لبنان بعد انتهاء المهلة المحددة.

في المقابل، شدد حزب الله في بيان له على رفض أي تأجيل للانسحاب الإسرائيلي، مؤكدا أن أي إخلال بالاتفاق يعتبر تجاوزا للسيادة اللبنانية. ودعا البيان السلطة السياسية اللبنانية إلى الضغط على الدول الراعية للاتفاق لضمان انسحاب إسرائيل ضمن الإطار الزمني المتفق عليه، وانتشار الجيش اللبناني في جميع المناطق.
وأضاف البيان أن أي تجاوز لمهلة الستين يوما سيُدخل الوضع في مرحلة جديدة من الاحتلال، ما يتطلب من الدولة اللبنانية اتخاذ إجراءات حاسمة وفق المواثيق الدولية لاستعادة الأراضي.
وفي تصريحات على هامش المنتدى الاقتصادي العالمي في دافوس، قال وزير الخارجية الفرنسي، جان نويل بارو، إن إسرائيل أوقفت الأعمال القتالية، وبدأت بسحب قواتها من جنوب لبنان، بينما يعمل الجيش اللبناني على تدمير مواقع تخزين أسلحة حزب الله. وأكد بارو أن الجهود مستمرة لتعزيز وقف إطلاق النار، لكنه أشار إلى الحاجة لمزيد من الوقت لتحقيق الأهداف.
من جهة أخرى، ذكرت مصادر دبلوماسية أن القوات الإسرائيلية قد تظل في بعض مناطق جنوب لبنان بعد انقضاء المهلة. وفي هذا السياق، أجرى الرئيس اللبناني، جوزاف عون، اتصالات مع مسؤولين أمريكيين وفرنسيين، لحثهم على ضمان انسحاب إسرائيل في الموعد المحدد.
وحذرت الحكومة اللبنانية من أن أي تأخير في الانسحاب قد يعرقل انتشار الجيش اللبناني، ما يضر بالجهود الدبلوماسية والأجواء الإيجابية التي تلت انتخاب عون رئيسا في كانون الثاني/يناير.","
                                        قالت إسرائيل الخميس إن بنود اتفاق وقف إطلاق النار مع حزب الله لا يتم تنفيذها بالسرعة الكافية، بينما حث الأخير على ضمان انسحاب القوات الإسرائيلية من جنوب لبنان بحلول الموعد المحدد. وينص الاتفاق على انسحاب القوات الإسرائيلية وسحب حزب الله لمقاتليه وأسلحته، مع انتشار الجيش اللبناني خلال 60 يوما. وأنهى الاتفاق بوساطة أمريكية وفرنسية قتالا استمر لأكثر من عام.                 ",https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20250124-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AA%D8%A8%D8%B7%D8%A6-%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8%D9%87%D8%A7-%D9%85%D9%86-%D8%AC%D9%86%D9%88%D8%A8-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%88%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87-%D9%8A%D8%AD%D8%B0%D8%B1-%D9%85%D9%86-%D8%AA%D8%AC%D8%A7%D9%88%D8%B2-%D9%87%D8%AF%D9%86%D8%A9-%D8%A7%D9%8460-%D9%8A%D9%88%D9%85%D8%A7,24/01/2025 - 04:26,"

                                    الشرق الأوسط
                            "
5,France 24,نزار نزال: الجيش الإسرائيلي يوسع عمليته العسكرية في جنين ويبدأ بتنفيذ المرحلة الثانية,,"
                                                بعد يومين من دخول اتفاق وقف إطلاق النار بين إسرائيل وحركة حماس حيّز التنفيذ في قطاع غزة، بدأت القوات الإسرائيلية الثلاثاء عملية عسكرية واسعة النطاق في مخيّم جنين شمال الضفة الغربية المحتلة أطلقت عليها اسم ""السور الحديدية"".                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250124-%D9%85%D8%A7%D8%B0%D8%A7-%D9%8A%D8%AC%D8%B1%D9%8A-%D9%81%D9%8A-%D8%AC%D9%86%D9%8A%D9%86,24/01/2025 - 09:50,"
                                    الشرق الأوسط
                            "
6,France 24,"تحت أنقاض غزة.. ""أكوام من العظام البشرية""",,"
                                                بكلمة ""مجهول"" تذيل هذه الأكياس البيضاء التي تضم بداخلها عظاما متناثرة لأشخاص قضوا بالقصف الإسرائيلي على قطاع غزة. فرق الإنقاذ تواصل البحث عن المفقودين، ويقول مدير عام خدمات الإسعاف والطوارئ في الدفاع المدني في رفح إنه ""منذ انسحاب قوات الجيش الإسرائيلي من رفح، تلقى فريقه نحو 150 اتصالاً من مواطنين بشأن وجود جثث لأقاربهم تحت الأنقاض"". وقد قدرت السلطات الصحية الفلسطينية عدد المفقودين في غزة بنحو 10 آلاف شخص.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250124-%D8%AA%D8%AD%D8%AA-%D8%A3%D9%86%D9%82%D8%A7%D8%B6-%D8%BA%D8%B2%D8%A9-%D8%A3%D9%83%D9%88%D8%A7%D9%85-%D9%85%D9%86-%D8%A7%D9%84%D8%B9%D8%B8%D8%A7%D9%85-%D8%A7%D9%84%D8%A8%D8%B4%D8%B1%D9%8A%D8%A9,24/01/2025 - 16:38,"
                                    الشرق الأوسط
                            "
7,France 24,حماس تعلن عن أسماء أربع رهينات إسرائيليات سيُفرج عنهن ضمن الدفعة الثانية من صفقة التبادل,"
كشفت حركة (حماس) على لسان عضو مكتبها السياسي باسم نعيم أنها ستسلم الجمعة لائحة بأسماء أربع رهينات إسرائيليات سيفرج عنهن السبت ضمن الدفعة الثانية من صفقة التبادل مع الدولة العبرية بموجب اتفاق وقف إطلاق النار في قطاع غزة.
وقال نعيم الموجود في الدوحة عبر الهاتف لوكالة الأنباء الفرنسية: ""اليوم، ستسلم حماس أسماء الأسرى الأربعة ضمن الدفعة الثانية لتبادل الرهائن الإسرائيليين بمعتقلين فلسطينيين في السجون الإسرائيلية"". وأضاف أنه فور الإفراج عن الرهائن الأربعة ""تبدأ عودة النازحين من جنوب القطاع إلى شماله"".
من جانبه، أفاد مصدر فلسطيني مقرب من الحركة بأن هذه العملية ستكون مماثلة لتلك التي جرت الأحد الماضي. وقال إن ""كتائب القسام وفصائل المقاومة سوف تُطلق سراح الأسيرات الأربعة يوم غد السبت قبل الموعد المحدد، وسيتم إبلاغ الصليب الأحمر بالموعد المحدد والمكان الذي سيتم فيه تسليمه الأسيرات الأربعة وفق الآلية المتفق عليها"".
وقال أبو عبيدة المتحدث باسم كتائب القسام الجناح العسكري لحماس إن الرهينات اللائي سيفرج عنهن غدا السبت هن كارينا أرئيف ودانييل جلبوع ونعمة ليفي وليري إلباج.
ومن المتوقع أن يبدأ التبادل بعد ظهر الغد ويأتي بعد الإفراج في أول يوم من وقف إطلاق النار الأحد عن ثلاث رهينات إسرائيليات و90 سجينا فلسطينيا وكان ذلك وقتها أول تبادل في أكثر من عام.
وأكد مكتب رئيس الوزراء الإسرائيلي بنيامين نتانياهو أن القائمة وصلت من الوسطاء، وقال في بيان إن إسرائيل ستقدم ردها في وقت لاحق. وذكرت وسائل إعلام إسرائيلية أن قائمة الرهائن المقرر الإفراج عنهم لا تتوافق مع الاتفاق الأصلي، لكن لم يتضح على الفور مدى تأثير ذلك على عملية التبادل وفق الخطط الموضوعة.
وقال مكتب إعلامي تابع لحركة حماس مختص بشؤون المحتجزين إنه يتوقع في الساعات المقبلة الحصول على قائمة بأسماء 200 فلسطيني سيتم الإفراج عنهم السبت. وأضاف أن القائمة من المتوقع أن تشمل 120 معتقلا يقضون أحكاما بالسجن المؤبد و80 معتقلا محكوما عليهم بالسجن لفترات طويلة أخرى.
ومنذ الإفراج عن الرهينات الإسرائيليات الأحد واستعادة رفات جندي كان مفقودا لعشر سنوات، قالت إسرائيل إن 94 إسرائيليا وأجنبيا لا يزالون محتجزين رهائن في قطاع غزة.
وبموجب اتفاق وقف إطلاق النار، من المقرر أن تستمر المرحلة الأولى من الصفقة المكونة من ثلاث مراحل، ستة أسابيع مع إعادة 33 رهينة من غزة في مقابل نحو 1900 معتقل فلسطيني.
فرانس24/ أ ف ب/ رويترز","
                                        أكد قيادي في الحركة الفلسطينية حماس عزمها الإفراج عن أربع رهينات إسرائيليات السبت، في إطار اتفاق تبادل مع سجناء فلسطينيين تحتجزهم إسرائيل. يأتي هذا الإعلان بعد تضارب في التصريحات بشأن الموعد المحدد، بالتزامن مع تنفيذ اتفاق لوقف إطلاق النار بدأ الأحد، يهدف إلى إنهاء 15 شهرا من التصعيد في القطاع.                ",https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20250124-%D8%A7%D9%84%D9%87%D8%AF%D9%86%D8%A9-%D8%BA%D8%B2%D8%A9-%D8%AD%D9%85%D8%A7%D8%B3-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%A3%D8%B3%D9%85%D8%A7%D8%A1-%D8%B1%D9%87%D8%A7%D8%A6%D9%86-%D8%B5%D9%81%D9%82%D8%A9-%D8%AA%D8%A8%D8%A7%D8%AF%D9%84,24/01/2025 - 13:11,"

                                    الشرق الأوسط
                            "
8,France 24,ترامب يأمر برفع السرية عن ملفات اغتيالات كينيدي ولوثر كينغ,,"
                                                أمر الرئيس الأمريكي دونالد ترامب، الخميس، برفع السرية عن وثائق حكومية تتعلق بعمليات اغتيال الرئيس جون إف كينيدي عام 1963 وشقيقه روبرت إف كينيدي عام 1968، إلى جانب اغتيال الناشط الحقوقي مارتن لوثر كينغ في العام نفسه.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250124-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%8A%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D8%B3%D8%B1%D9%8A%D8%A9-%D8%B9%D9%86-%D9%85%D9%84%D9%81%D8%A7%D8%AA-%D8%A7%D8%BA%D8%AA%D9%8A%D8%A7%D9%84%D8%A7%D8%AA-%D9%83%D9%8A%D9%86%D9%8A%D8%AF%D9%8A-%D9%88%D9%84%D9%88%D8%AB%D8%B1-%D9%83%D9%8A%D9%86%D8%BA,24/01/2025 - 13:32,"
                                    الشرق الأوسط
                            "
9,France 24,"فيلم ""إميليا بيريز"" للمخرج الفرنسي جاك أوديار يتصدر ترشيحات الدورة 97 لجوائز الأوسكار","
حقق فيلم ""إميليا بيريز"" إنجازا تاريخيا بتصدره السباق نحو جوائز الأوسكار السابعة والتسعين، المقرر إسنادها في الثاني من آذار/مارس المقبل بمدينة لوس أنجلس، بعد حصوله على 13 ترشيحا. هذا الرقم القياسي يعد إنجازا غير مسبوق لفيلم ناطق بغير الإنكليزية.
تضمنت قائمة الترشيحات في فئة أفضل فيلم عشرة أعمال، من بينها ""أنورا""، و""ذي بروتاليست""، و""إيه كومبليت أنون""، و""دون: بارت تو""، و""إميليا بيريز""، و""آيم ستيل هير""، و""نيكل بويز""، و""ذي سبستنس""، و""ويكد"". هذا التنوع يعكس قوة المنافسة هذا العام.
وفي فئة أفضل مخرج، جاء جاك أوديار عن ""إميليا بيريز"" ضمن المرشحين إلى جانب شون بيكر عن ""أنورا""، وبرايدي كوربت عن ""ذي بروتاليست""، وجيمس مانغولد عن ""إيه كومبليت أنون""، وكورالي فارجا عن ""ذي سبستنس"".
أما فئة أفضل ممثل، فضمت دريان برودي عن دوره في ""ذي بروتاليست""، وتيموثي شالاميه عن ""إيه كومبليت أنون""، وكولمان دومينغو عن ""سينغ سينغ""، ورالف فاينز عن ""كونكلايف""، وسيباستيان ستان عن ""ذي أبرنتيس"".

وفي فئة أفضل ممثلة، شملت الترشيحات سينتيا إيريفو عن ""ويكد""، وكارلا صوفيا غاسكون عن ""إميليا بيريز""، وميكي ماديسون عن ""أنورا""، وديمي مور عن ""ذي سبستنس""، وفرناندا توريس عن ""آيم ستيل هير"".
وتضمنت الترشيحات في فئة أفضل ممثل في دور ثانوي أسماء بارزة مثل يورا بوريسوف عن ""أنورا""، وكيران كالكن عن ""إيه ريل بين""، وإدوارد نورتون عن ""إيه كومبليت أنون""، وغي بيرس عن ""ذي بروتاليست""، وجيريمي سترونغ عن ""ذي أبرنتيس"". أما فئة أفضل ممثلة في دور ثانوي، فضمت مونيكا باربارو عن ""إيه كومبليت أنون""، وأريانا غراندي عن ""ويكد""، وفيليسيتي جونز عن ""ذي بروتاليست""، وإيزابيلا روسيليني عن ""كونكلايف""، وزويه سالدانيا عن ""إميليا بيريز"".
وفي فئة أفضل فيلم دولي، مثل ""إميليا بيريز"" فرنسا، وتنافس مع ""فلو"" من لاتفيا، و""ذي غيرل ويذ ذي نيدل"" من الدنمارك، و""آيم ستيل هير"" من البرازيل، و""ذي سيد أوف ذي سايكرد فيغ"" من ألمانيا. أما فئة أفضل فيلم رسوم متحركة، فتضمنت ""فلو""، و""إنسايد آوت 2""، و""ميموار أوف إيه سنيل""، و""والايس أند غروميت: فنجنس موست فول""، و""ذي وايلد روبوت"".
وفي فئة أفضل فيلم وثائقي طويل، جاءت الترشيحات لأفلام مثل ""بلاك بوكس دياريز""، و""نو آذر لاند""، و""بورسلين وور""، و""ساوندتراك تو إيه كو ديتا""، و""شوغركين"".","
                                        كتب فيلم ""إميليا بيريز"" التاريخ في جوائز الأوسكار السابعة والتسعين، بحصوله على 13 ترشيحا، ليصبح أكثر الأفلام الناطقة بغير الإنكليزية ترشيحا على الإطلاق. وينافس الفيلم في الفئات الرئيسية مثل أفضل فيلم وأفضل مخرج وأفضل ممثلة، بالإضافة إلى جائزة أفضل فيلم دولي، ممثلا فرنسا. وسيقام الحفل في 2 آذار/مارس في مدينة لوس أنجلس الأمريكية.                ",https://www.france24.com/ar/%D8%AB%D9%82%D8%A7%D9%81%D8%A9/20250124-%D8%A5%D9%85%D9%8A%D9%84%D9%8A%D8%A7-%D8%A8%D9%8A%D8%B1%D9%8A%D8%B2-%D9%8A%D9%82%D9%88%D8%AF-%D8%A7%D9%84%D8%AA%D8%B1%D8%B4%D9%8A%D8%AD%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D8%A9-97-%D9%85%D9%86-%D8%AC%D9%88%D8%A7%D8%A6%D8%B2-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D9%83%D8%A7%D8%B1,24/01/2025 - 02:12,"

                                    ثقافة
                            "
