source,title,content,description,url,published_at,tags
France 24,عدد الصحافيين الذين قتلوا في حرب غزة يفوق عدد القتلى في أي نزاع شهده العالم منذ 30 عامًا,,,https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240108-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%8A%D9%82%D8%AA%D9%84-%D8%B5%D8%AD%D8%A7%D9%81%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9,"
                08 يناير 2024
            ",
France 24,"فتاة إيرانية تصنع ""المعجزات"" برجليها ""المعاقتين"" وتحظى بإعجاب رونالدو والملايين",,,https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%B1%D9%8A%D8%A8%D9%88%D8%B1%D8%AA%D8%A7%D8%AC/20240108-%D9%81%D8%AA%D8%A7%D8%A9-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86%D9%8A%D8%A9-%D8%AA%D8%B5%D9%86%D8%B9-%D8%A7%D9%84%D9%85%D8%B9%D8%AC%D8%B2%D8%A7%D8%AA-%D8%A8%D8%B1%D8%AC%D9%84%D9%8A%D9%87%D8%A7-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D9%82%D8%AA%D9%8A%D9%86-%D9%88%D8%AA%D8%AD%D8%B8%D9%89-%D8%A8%D8%A5%D8%B9%D8%AC%D8%A7%D8%A8-%D8%B1%D9%88%D9%86%D8%A7%D9%84%D8%AF%D9%88-%D9%88%D8%A7%D9%84%D9%85%D9%84%D8%A7%D9%8A%D9%8A%D9%86,"
                08 يناير 2024
            ",
France 24,الحرب بين إسرائيل وحماس تدخل شهرها الرابع.. ماذا حققت تل أبيب؟,,,https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240108-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%A8%D9%8A%D9%86-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D9%88%D8%AD%D9%85%D8%A7%D8%B3-%D8%AA%D8%AF%D8%AE%D9%84-%D8%B4%D9%87%D8%B1%D9%87%D8%A7-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9,"
                08 يناير 2024
            ",
France 24,أربعة قتلى في هجوم جوي كبير شنته روسيا في أنحاء أوكرانيا وكييف تسقط 18 صاروخا,,,https://www.france24.com/ar/%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7/20240108-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%AA%D8%B4%D9%86-%D9%87%D8%AC%D9%88%D9%85%D8%A7-%D8%AC%D9%88%D9%8A%D8%A7-%D9%83%D8%A8%D9%8A%D8%B1%D8%A7-%D9%81%D9%8A-%D8%A3%D9%86%D8%AD%D8%A7%D8%A1-%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7-%D9%88%D9%83%D9%8A%D9%8A%D9%81-%D8%AA%D8%B3%D9%82%D8%B7-18-%D8%B5%D8%A7%D8%B1%D9%88%D8%AE%D8%A7,"
                08 يناير 2024
            ",
France 24,هذا ما حل بمستشفى الشفاء في غزة بعد انسحاب القوات الإسرائيلية,,,https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240108-%D9%87%D8%B0%D8%A7-%D9%85%D8%A7-%D8%AD%D9%84-%D8%A8%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%8A%D8%A7%D8%AA-%D8%BA%D8%B2%D8%A9,"
                08 يناير 2024
            ",
France 24,ألمانيا تعلن استعدادها للسماح ببيع مقاتلات يوروفايتر للسعودية بعد اعتراض دام سنوات,,,https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20240108-%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7-%D8%AA%D8%B9%D9%84%D9%86-%D8%A7%D8%B3%D8%AA%D8%B9%D8%AF%D8%A7%D8%AF%D9%87%D8%A7-%D9%84%D9%84%D8%B3%D9%85%D8%A7%D8%AD-%D8%A8%D8%A8%D9%8A%D8%B9-%D9%85%D9%82%D8%A7%D8%AA%D9%84%D8%A7%D8%AA-%D9%8A%D9%88%D8%B1%D9%88%D9%81%D8%A7%D9%8A%D8%AA%D8%B1-%D9%84%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D8%A8%D8%B9%D8%AF-%D8%A7%D8%B9%D8%AA%D8%B1%D8%A7%D8%B6-%D8%AF%D8%A7%D9%85-%D8%B3%D9%86%D9%88%D8%A7%D8%AA,"
                08 يناير 2024
            ",
France 24,"كنز ""علي بابا"" داخل شقة في مصر!",,,https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%A8%D8%A7%D8%A8-%D8%A7%D9%84%D9%88%D9%8A%D8%A8/20240108-%D8%A8%D9%8A%D8%B6-%D9%83%D9%86%D8%B2-%D8%B9%D9%84%D9%8A-%D8%A8%D8%A7%D8%A8%D8%A7-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B4%D9%82%D8%A9-%D9%81%D9%8A-%D9%85%D8%B5%D8%B1-%D8%A7%D8%B3%D9%88%D8%AF-%D8%A7%D9%84%D8%A3%D8%B7%D9%84%D8%B3-%D8%A3%D8%B2%D9%85%D8%A9,"
                08 يناير 2024
            ",
France 24,هل تنتهي العملية العسكرية الإسرائيلية في غزة بعد دعوى جنوب أفريقيا أمام الجنائية الدولية؟,,,https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D9%82%D8%B1%D8%A7%D8%A1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9/20240108-%D9%87%D9%84-%D8%AA%D9%86%D8%AA%D9%87%D9%8A-%D8%A7%D9%84%D8%B9%D9%85%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D8%B3%D9%83%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-%D8%A8%D8%B9%D8%AF-%D8%AF%D8%B9%D9%88%D9%89-%D8%AC%D9%86%D9%88%D8%A8-%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7-%D8%A3%D9%85%D8%A7%D9%85-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%D8%A9,"
                08 يناير 2024
            ",
France 24,الصراع الإسرائيلي-الفلسطيني: البابا فرنسيس يدعو زعماء العالم للسعي لتحقيق حل الدولتين,,,https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240108-%D8%A7%D9%84%D8%A8%D8%A7%D8%A8%D8%A7-%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D8%B3-%D9%8A%D8%AF%D8%B9%D9%88-%D9%84%D8%AA%D8%AD%D9%82%D9%8A%D9%82-%D8%AD%D9%84-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%AA%D9%8A%D9%86,"
                08 يناير 2024
            ",
France 24,ماذا حل بغزة بعد 3 أشهر من الحرب والقصف الإسرائيلي القاتل والحصار المطبق؟,,,https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240108-%D8%BA%D8%B2%D8%A9-%D8%A8%D8%B9%D8%AF-3-%D8%A3%D8%B4%D9%87%D8%B1-%D9%85%D9%86-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8,"
                08 يناير 2024
            ",
