source,title,content,description,url,published_at,tags
France 24,محور فيلادلفيا ومعبر رفح...كيف تفاقم التوتر بين مصر وإسرائيل؟,,,https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240523-%D9%85%D8%AD%D9%88%D8%B1-%D9%81%D9%8A%D9%84%D8%A7%D8%AF%D9%84%D9%81%D9%8A%D8%A7-%D9%88%D9%85%D8%B9%D8%A8%D8%B1-%D8%B1%D9%81%D8%AD-%D9%83%D9%8A%D9%81-%D8%AA%D9%81%D8%A7%D9%82%D9%85-%D8%A7%D9%84%D8%AA%D9%88%D8%AA%D8%B1-%D8%A8%D9%8A%D9%86-%D9%85%D8%B5%D8%B1-%D9%88%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84,"
                23 مايو 2024
            ",
France 24,محكمة العدل الدولية تعتزم إصدار قرارها بشأن وقف إطلاق النار في غزة الجمعة,,,https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20240523-%F0%9F%94%B4-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%BA%D8%A7%D8%B6%D8%A8%D8%A9-%D8%A8%D8%B9%D8%AF-%D8%A7%D8%B9%D8%AA%D8%B1%D8%A7%D9%81-%D8%AF%D9%88%D9%84-%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A%D8%A9-%D8%A8%D8%AF%D9%88%D9%84%D8%A9-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86,"
                23 مايو 2024
            ",
France 24,تأجيل تعديل المرسوم 54 في تونس: التضييق مستمر حتى الانتخابات الرئاسية؟,,,https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D9%88%D8%AC%D9%87%D8%A7-%D9%84%D9%88%D8%AC%D9%87/20240523-%D8%AA%D8%A3%D8%AC%D9%8A%D9%84-%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%A7%D9%84%D9%85%D8%B1%D8%B3%D9%88%D9%85-54-%D9%81%D9%8A-%D8%AA%D9%88%D9%86%D8%B3-%D8%A7%D9%84%D8%AA%D8%B6%D9%8A%D9%8A%D9%82-%D9%85%D8%B3%D8%AA%D9%85%D8%B1-%D8%AD%D8%AA%D9%89-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D8%A6%D8%A7%D8%B3%D9%8A%D8%A9,"
                23 مايو 2024
            ",
France 24,تقطيع أوصال الضفة الغربية المحتلة: قضم للأراضي وحواجز فصل تقوّض حلم إقامة دولة فلسطينية,,,https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%B5%D8%AF%D9%89-%D8%A7%D9%84%D9%85%D8%B4%D8%B1%D9%82/20240523-%D8%AA%D9%82%D8%B7%D9%8A%D8%B9-%D8%A3%D9%88%D8%B5%D8%A7%D9%84-%D8%A7%D9%84%D8%B6%D9%81%D8%A9-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%AD%D8%AA%D9%84%D8%A9-%D9%82%D8%B6%D9%85-%D9%84%D9%84%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%88%D8%AD%D9%88%D8%A7%D8%AC%D8%B2-%D9%81%D8%B5%D9%84-%D8%AA%D9%82%D9%88%D9%91%D8%B6-%D8%AD%D9%84%D9%85-%D8%A5%D9%82%D8%A7%D9%85%D8%A9-%D8%AF%D9%88%D9%84%D8%A9-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A9,"
                23 مايو 2024
            ",
France 24,"إسرائيل تعتبر اعتراف دول أوروبية بدولة فلسطينية ""مكافأة للإرهاب""",,,https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240523-%D9%86%D8%AA%D9%86%D9%8A%D8%A7%D9%87%D9%88-%D9%8A%D8%B9%D8%AA%D8%A8%D8%B1-%D8%A7%D8%B9%D8%AA%D8%B1%D8%A7%D9%81-%D8%AF%D9%88%D9%84-%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A%D8%A9-%D8%A8%D8%AF%D9%88%D9%84%D8%A9-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A9-%D9%85%D9%83%D8%A7%D9%81%D8%A3%D8%A9-%D9%84%D9%84%D8%A5%D8%B1%D9%87%D8%A7%D8%A8,"
                23 مايو 2024
            ",
France 24,الجيش الإسرائيلي ينسحب من جنين بعد عملية أدت لمقتل 12 فلسطينيا,,,https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240523-%D8%AA%D8%AE%D8%B1%D9%8A%D8%A8-%D9%88%D8%AA%D8%AF%D9%85%D9%8A%D8%B1-%D8%A7%D9%84%D8%A8%D9%86%D9%89-%D8%A7%D9%84%D8%AA%D8%AD%D8%AA%D9%8A%D8%A9-%D9%81%D9%8A-%D8%AC%D9%86%D9%8A%D9%86-%D9%88%D9%85%D8%AE%D9%8A%D9%85%D9%87%D8%A7,"
                23 مايو 2024
            ",
France 24,بريطانيا: سوناك يبدأ حشد دعم الناخبين لانتخابات عامة في 4 يوليو تهدد حكم حزب المحافظين,,,https://www.france24.com/ar/%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7/20240523-%D8%A8%D8%B1%D9%8A%D8%B7%D8%A7%D9%86%D9%8A%D8%A7-%D8%B3%D9%88%D9%86%D8%A7%D9%83-%D9%88%D8%B3%D8%AA%D8%A7%D8%B1%D9%85%D8%B1-%D9%8A%D8%A8%D8%AF%D8%A2%D9%86-%D8%AD%D8%B4%D8%AF-%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D9%86%D8%A7%D8%AE%D8%A8%D9%8A%D9%86-%D8%AA%D9%85%D9%87%D9%8A%D8%AF%D8%A7-%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%B9%D8%A7%D9%85%D8%A9-%D8%AA%D9%87%D8%AF%D8%AF-%D8%AD%D9%83%D9%85-%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D9%8A%D9%86,"
                23 مايو 2024
            ",
France 24,فرنسا: الموت الرحيم.. حق الموت بكرامة,,,https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D9%87%D9%86%D8%A7-%D9%81%D8%B1%D9%86%D8%B3%D8%A7/20240523-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%A7%D9%84%D9%85%D9%88%D8%AA-%D8%A7%D9%84%D8%B1%D8%AD%D9%8A%D9%85-%D8%AD%D9%82-%D8%A7%D9%84%D9%85%D9%88%D8%AA-%D8%A8%D9%83%D8%B1%D8%A7%D9%85%D8%A9,"
                23 مايو 2024
            ",
France 24,الأردن.. افتتاح أول مسجد ذكي!,,,https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%A8%D8%A7%D8%A8-%D8%A7%D9%84%D9%88%D9%8A%D8%A8/20240523-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD-%D8%A3%D9%88%D9%84-%D9%85%D8%B3%D8%AC%D8%AF-%D8%B0%D9%83%D9%8A,"
                23 مايو 2024
            ",
France 24,الولايات المتحدة: نيكي هايلي تعلن تصويتها لترامب في الانتخابات الرئاسية,,,https://www.france24.com/ar/%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7/20240523-%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D9%86%D9%8A%D9%83%D9%8A-%D9%87%D8%A7%D9%8A%D9%84%D9%8A-%D8%AA%D8%B9%D9%84%D9%86-%D8%AA%D8%B5%D9%88%D9%8A%D8%AA%D9%87%D8%A7-%D9%84%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%81%D9%8A-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D8%A6%D8%A7%D8%B3%D9%8A%D8%A9,"
                23 مايو 2024
            ",
