source,title,content,description,url,published_at,tags
France 24,إسرائيل: المحكمة العليا تلزم الحكومة بتجنيد طلبة المدارس اليهودية,,,https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20240625-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%A7%D9%84%D9%85%D8%AD%D9%83%D9%85%D8%A9-%D8%A7%D9%84%D8%B9%D9%84%D9%8A%D8%A7-%D8%AA%D9%84%D8%B2%D9%85-%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%A8%D8%AA%D8%AC%D9%86%D9%8A%D8%AF-%D8%B7%D9%84%D8%A8%D8%A9-%D8%A7%D9%84%D9%85%D8%AF%D8%A7%D8%B1%D8%B3-%D8%A7%D9%84%D9%8A%D9%87%D9%88%D8%AF%D9%8A%D8%A9,"
                25 يونيو 2024
            ",
France 24,"ماكرون وعبد الله الثاني يدعوان إسرائيل لفتح المعابر ورفع ""القيود"" عن إيصال المساعدات إلى غزة",,,https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20240625-%D9%85%D8%A7%D9%83%D8%B1%D9%88%D9%86-%D9%88%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D9%84%D9%87-%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A-%D9%8A%D8%B7%D8%A7%D9%84%D8%A8%D8%A7%D9%86-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%A8%D9%81%D8%AA%D8%AD-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%A8%D8%B1-%D9%88%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D9%82%D9%8A%D9%88%D8%AF-%D9%84%D8%A5%D9%8A%D8%B5%D8%A7%D9%84-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D8%A5%D9%84%D9%89-%D8%BA%D8%B2%D8%A9,"
                25 يونيو 2024
            ",
France 24,الغارديان: بريطانيا حاولت قمع الانتقادات حول دور الإمارات بتسليح قوات الدعم السريع في السودان,,,https://www.france24.com/ar/%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7/20240625-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%AF%D9%8A%D8%A7%D9%86-%D8%A8%D8%B1%D9%8A%D8%B7%D8%A7%D9%86%D9%8A%D8%A7-%D8%AD%D8%A7%D9%88%D9%84%D8%AA-%D9%82%D9%85%D8%B9-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D9%82%D8%A7%D8%AF%D8%A7%D8%AA-%D8%AD%D9%88%D9%84-%D8%AF%D9%88%D8%B1-%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A8%D8%AA%D8%B3%D9%84%D9%8A%D8%AD-%D9%82%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D8%B3%D8%B1%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86,"
                25 يونيو 2024
            ",
France 24,روسيا تعتزم حجب وسائل إعلامية أوروبية بينها وكالة الأنباء الفرنسية ردا على خطوة مماثلة,,,https://www.france24.com/ar/%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7/20240625-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%AA%D8%B9%D8%AA%D8%B2%D9%85-%D8%AD%D8%AC%D8%A8-%D9%88%D8%B3%D8%A7%D8%A6%D9%84-%D8%A5%D8%B9%D9%84%D8%A7%D9%85%D9%8A%D8%A9-%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A%D8%A9-%D8%A8%D9%8A%D9%86%D9%87%D8%A7-%D9%88%D9%83%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D8%A3%D9%86%D8%A8%D8%A7%D8%A1-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D8%A9-%D8%B1%D8%AF%D8%A7-%D8%B9%D9%84%D9%89-%D8%AE%D8%B7%D9%88%D8%A9-%D9%85%D9%85%D8%A7%D8%AB%D9%84%D8%A9,"
                25 يونيو 2024
            ",
France 24,إيطاليا تتأهل بصعوبة وإسبانيا بالعلامة الكاملة,,,https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240625-%D8%A5%D8%B3%D8%A8%D8%A7%D9%86%D9%8A%D8%A7-%D9%88%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7-%D8%AA%D8%AA%D8%A3%D9%87%D9%84%D8%A7%D9%86-%D9%84%D9%84%D8%AF%D9%88%D8%B1-%D8%A7%D9%84%D9%85%D9%82%D8%A8%D9%84-%D9%81%D9%8A-%D9%8A%D9%88%D8%B1%D9%88-2024,"
                25 يونيو 2024
            ",
France 24,"لوموند تسخر: ""هل يريد بارديلا مزيدا من اللاعبين البيض في منتخب فرنسا لكرة القدم""؟",,,https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D9%82%D8%B1%D8%A7%D8%A1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9/20240625-%D9%84%D9%88%D9%85%D9%88%D9%86%D8%AF-%D8%AA%D8%B3%D8%AE%D8%B1-%D9%87%D9%84-%D9%8A%D8%B1%D9%8A%D8%AF-%D8%A8%D8%A7%D8%B1%D8%AF%D9%8A%D9%84%D8%A7-%D9%85%D8%B2%D9%8A%D8%AF%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%A7%D8%B9%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6-%D9%81%D9%8A-%D9%85%D9%86%D8%AA%D8%AE%D8%A8-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D9%84%D9%83%D8%B1%D8%A9-%D8%A7%D9%84%D9%82%D8%AF%D9%85,"
                25 يونيو 2024
            ",
France 24,كأس الأمم الأوروبية: رغم تأهلهما لثمن النهائي... فرنسا وهولندا تتنازعان صدارة المجموعة الرابعة,,,https://www.france24.com/ar/%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9/20240625-%D9%83%D8%A3%D8%B3-%D8%A7%D9%84%D8%A3%D9%85%D9%85-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A%D8%A9-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D9%87%D9%88%D9%84%D9%86%D8%AF%D8%A7-%D8%AB%D9%85%D9%86-%D8%A7%D9%84%D9%86%D9%87%D8%A7%D8%A6%D9%8A-%D8%B5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9%D8%A9,"
                25 يونيو 2024
            ",
France 24,المغرب: رسو سفينة حربية إسرائيلية في ميناء طنجة.. بين غضب شعبي وصمت رسمي؟,,,https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D9%88%D8%AC%D9%87%D8%A7-%D9%84%D9%88%D8%AC%D9%87/20240625-%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8-%D8%B1%D8%B3%D9%88-%D8%B3%D9%81%D9%8A%D9%86%D8%A9-%D8%AD%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D9%81%D9%8A-%D9%85%D9%8A%D9%86%D8%A7%D8%A1-%D8%B7%D9%86%D8%AC%D8%A9-%D8%A8%D9%8A%D9%86-%D8%BA%D8%B6%D8%A8-%D8%B4%D8%B9%D8%A8%D9%8A-%D9%88%D8%B5%D9%85%D8%AA-%D8%B1%D8%B3%D9%85%D9%8A,"
                25 يونيو 2024
            ",
France 24,مخلفات الحرب تهدد حياة الليبيين.. ألغام وذخائر قد تنفجر بأي لحظة!,,,https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%B1%D9%8A%D8%A8%D9%88%D8%B1%D8%AA%D8%A7%D8%AC/20240625-%D9%85%D8%AE%D9%84%D9%81%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%AA%D9%87%D8%AF%D8%AF-%D8%AD%D9%8A%D8%A7%D8%A9-%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A%D9%8A%D9%86-%D8%A3%D9%84%D8%BA%D8%A7%D9%85-%D9%88%D8%B0%D8%AE%D8%A7%D8%A6%D8%B1-%D9%82%D8%AF-%D8%AA%D9%86%D9%81%D8%AC%D8%B1-%D8%A8%D8%A3%D9%8A-%D9%84%D8%AD%D8%B8%D8%A9,"
                25 يونيو 2024
            ",
France 24,أخبار الانتخابات التشريعية: من يصوت لليمين المتطرف؟,,,https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240625-chronique-france-9h-qui-vote-rn-25-6-2024,"
                25 يونيو 2024
            ",
