source,title,content,description,url,published_at,tags
France 24,ألمانيا تراجع مشروع تشديد سياسة الهجرة وتعدل البند المتعلق بإلغاء المساعدات لطالبي اللجوء,,,https://www.france24.com/ar/%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7/20241013-%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7-%D8%AA%D8%B1%D8%A7%D8%AC%D8%B9-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%AA%D8%B4%D8%AF%D9%8A%D8%AF-%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D9%87%D8%AC%D8%B1%D8%A9-%D9%88%D8%AA%D8%B9%D8%AF%D9%84-%D8%A7%D9%84%D8%A8%D9%86%D8%AF-%D8%A7%D9%84%D9%85%D8%AA%D8%B9%D9%84%D9%82-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D9%84%D8%B7%D8%A7%D9%84%D8%A8%D9%8A-%D8%A7%D9%84%D9%84%D8%AC%D9%88%D8%A1,"
                13 أكتوبر 2024
            ",
France 24,السودان: 23 قتيلا على الأقل في قصف للجيش على سوق مجاورة لأحد معسكرات قوات الدعم السريع,,,https://www.france24.com/ar/%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7/20241013-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-23-%D9%82%D8%AA%D9%8A%D9%84%D8%A7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A3%D9%82%D9%84-%D9%81%D9%8A-%D9%82%D8%B5%D9%81-%D9%84%D9%84%D8%AC%D9%8A%D8%B4-%D8%B9%D9%84%D9%89-%D8%B3%D9%88%D9%82-%D9%85%D8%AC%D8%A7%D9%88%D8%B1%D8%A9-%D9%84%D8%A3%D8%AD%D8%AF-%D9%85%D8%B9%D8%B3%D9%83%D8%B1%D8%A7%D8%AA-%D9%82%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D8%B3%D8%B1%D9%8A%D8%B9,"
                13 أكتوبر 2024
            ",
France 24,"جزيرة تايوان تعلن حالة ""تأهب قصوى"" بعد بدء مناورات عسكرية صينية",,,https://www.france24.com/ar/%D8%A2%D8%B3%D9%8A%D8%A7/20241013-%D8%AA%D8%A7%D9%8A%D9%88%D8%A7%D9%86-%D8%AA%D8%B9%D9%84%D9%86-%D8%AD%D8%A7%D9%84%D8%A9-%D8%AA%D8%A3%D9%87%D8%A8-%D9%82%D8%B5%D9%88%D9%89-%D9%88%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D8%AA%D8%A4%D9%83%D8%AF-%D8%A3%D9%86%D9%87%D8%A7-%D9%85%D8%B3%D8%AA%D8%B9%D8%AF%D8%A9-%D9%84%D9%84%D9%85%D8%B9%D8%B1%D9%83%D8%A9,"
                13 أكتوبر 2024
            ",
France 24,"هاريس ""تتمتع بصحة ممتازة"" وتنتقد ترامب لعدم نشر سجله أمام الأمريكيين",,,https://www.france24.com/ar/%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7/20241013-%D9%87%D8%A7%D8%B1%D9%8A%D8%B3-%D8%AA%D8%AA%D9%85%D8%AA%D8%B9-%D8%A8%D8%B5%D8%AD%D8%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9-%D9%88%D8%AA%D9%86%D8%AA%D9%82%D8%AF-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%84%D8%B9%D8%AF%D9%85-%D9%86%D8%B4%D8%B1%D9%87-%D8%B3%D8%AC%D9%84%D9%87-%D8%A3%D9%85%D8%A7%D9%85-%D8%A7%D9%84%D8%B4%D8%B9%D8%A8-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A,"
                13 أكتوبر 2024
            ",
France 24,"""سبايس إكس"" تنجح لأول مرة في استعادة الطبقة الأولى من صاروخها العملاق ""ستارشيب""",,,https://www.france24.com/ar/%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7/20241013-%D9%84%D8%A3%D9%88%D9%84-%D9%85%D8%B1%D8%A9-%D8%B3%D8%A8%D8%A7%D9%8A%D8%B3-%D8%A5%D9%83%D8%B3-%D8%AA%D8%B3%D8%AA%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D8%B7%D8%A8%D9%82%D8%A9-%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%89-%D9%85%D9%86-%D8%B5%D8%A7%D8%B1%D9%88%D8%AE%D9%87%D8%A7-%D8%AE%D9%84%D8%A7%D9%84-%D8%B1%D8%AD%D9%84%D8%A9-%D8%AA%D8%AC%D8%B1%D9%8A%D8%A8%D9%8A%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9,"
                13 أكتوبر 2024
            ",
France 24,"إيران تستعد لإطلاق القمرين الاصطناعيين ""كوثر"" و""هدهد"" من روسيا في أحدث تعاون فضائي بين البلدين",,,https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20241013-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86-%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D9%83%D9%88%D8%AB%D8%B1-%D8%A7%D9%84%D9%87%D8%AF%D9%87%D8%AF-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%AA%D8%B9%D8%A7%D9%88%D9%86-%D9%81%D8%B6%D8%A7%D8%A1-%D9%82%D9%85%D8%B1-%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A,"
                13 أكتوبر 2024
            ",
France 24,الأوضاع في غزة تهيمن على جوائز بايو الفرنسية لمراسلي الحرب,,,https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20241013-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-%D8%AA%D9%87%D9%8A%D9%85%D9%86-%D8%B9%D9%84%D9%89-%D8%AC%D9%88%D8%A7%D8%A6%D8%B2-%D8%A8%D8%A7%D9%8A%D9%88-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D8%A9-%D9%84%D9%85%D8%B1%D8%A7%D8%B3%D9%84%D9%8A-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8,"
                13 أكتوبر 2024
            ",
France 24,فرنسا: الحكومة تعتزم تقديم مشروع قانون جديد بشأن الهجرة مطلع 2025,,,https://www.france24.com/ar/%D9%81%D8%B1%D9%86%D8%B3%D8%A7/20241013-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%AA%D8%AA%D8%AC%D9%87-%D9%86%D8%AD%D9%88-%D8%AA%D9%82%D8%AF%D9%8A%D9%85-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%AC%D8%AF%D9%8A%D8%AF-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A7%D9%84%D9%87%D8%AC%D8%B1%D8%A9-%D9%85%D8%B7%D9%84%D8%B9-2025,"
                13 أكتوبر 2024
            ",
France 24,"فرنسا: أفغاني يمثل أمام قاضي تحقيق بشبهة التخطيط لـ""عمل عنيف""",,,https://www.france24.com/ar/%D9%81%D8%B1%D9%86%D8%B3%D8%A7/20241013-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%A3%D9%81%D8%BA%D8%A7%D9%86%D9%8A-%D9%8A%D9%85%D8%AB%D9%84-%D8%A3%D9%85%D8%A7%D9%85-%D9%82%D8%A7%D8%B6%D9%8A-%D8%AA%D8%AD%D9%82%D9%8A%D9%82-%D8%A8%D8%B4%D8%A8%D9%87%D8%A9-%D8%A7%D9%84%D8%AA%D8%AE%D8%B7%D9%8A%D8%B7-%D9%84%D9%80-%D8%B9%D9%85%D9%84-%D8%B9%D9%86%D9%8A%D9%81,"
                13 أكتوبر 2024
            ",
France 24,عشرات المصابين في جنوب حيفا بعد إعلان حزب الله استهداف قاعدة عسكرية إسرائيلية بمسيّرات,,,https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20241013-%F0%9F%94%B4-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-15-%D9%82%D8%AA%D9%8A%D9%84%D8%A7-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-3-%D8%A8%D9%84%D8%AF%D8%A7%D8%AA-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%A3%D9%85%D9%85-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D8%AA%D8%AD%D8%B0%D8%B1-%D9%85%D9%86-%D9%86%D8%B2%D8%A7%D8%B9-%D8%A5%D9%82%D9%84%D9%8A%D9%85%D9%8A-%D9%83%D8%A7%D8%B1%D8%AB%D9%8A,"
                13 أكتوبر 2024
            ",
